taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1418147	Chiastopsylla petroma Hastriter, 2001	1418147	Chiastopsylla petroma Hastriter, 2001	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Chimaeropsyllidae	8847	Chiastopsylla	1418130	Chiastopsylla petroma	1418147	
5050825	Ctenophthalmus andorrensis veletensis Beaucournu, Gilot & Vericad, 1973	5050825	Ctenophthalmus andorrensis veletensis Beaucournu, Gilot & Vericad, 1973	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus andorrensis	5050824	
6193943	Thaumapsylla breviceps breviceps	6193943	Thaumapsylla breviceps breviceps	3	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Thaumapsylla	1417530	Thaumapsylla breviceps	1417533	
6194317	Orchopeas howardi bolivari Barrera, 1955	6194317	Orchopeas howardi bolivari Barrera, 1955	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Orchopeas	1417004	Orchopeas howardi	1417026	
9972745	BOLD:ACD7478	9972745	BOLD:ACD7478	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stephanocircidae	5330	Stephanocircus	1416322	Stephanocircus pectinipes	1416331	
10823895	BOLD:ADW7511	10823895	BOLD:ADW7511	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Nosopsyllus	1417236	Nosopsyllus fasciatus	1417259	
1417443	Araeopsylla wassifi Traub, 1954	1417443	Araeopsylla wassifi Traub, 1954	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Araeopsylla	1417440	Araeopsylla wassifi	1417443	
1417623	Ischnopsyllus octactenus (Kolenati, 1856)	1417623	Ischnopsyllus octactenus (Kolenati, 1856)	158	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Ischnopsyllus	1417597	Ischnopsyllus octactenus	1417623	
7198689	Callopsylla caspia caspia	7198689	Callopsylla caspia caspia	8	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Callopsylla	1417396	Callopsylla caspia	1417429	
9738470	Nosopsyllus iranus angorensis Aktas, 1999	9738470	Nosopsyllus iranus angorensis Aktas, 1999	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Nosopsyllus	1417236	Nosopsyllus iranus	1417310	
1416799	Glaciopsyllus antarcticus Smit & Dunnet, 1962	1416799	Glaciopsyllus antarcticus Smit & Dunnet, 1962	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Glaciopsyllus	1416798	Glaciopsyllus antarcticus	1416799	
1416993	Megabothris turbidus (Rothschild, 1909)	1416993	Megabothris turbidus (Rothschild, 1909)	550	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Megabothris	1416967	Megabothris turbidus	1416993	
6193945	Xiphiopsylla lippa lippa	6193945	Xiphiopsylla lippa lippa	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Xiphiopsyllidae	5346	Xiphiopsylla	1417641	Xiphiopsylla lippa	1417646	
6194221	Dasypsyllus gallinulae perpinnatus Baker, 1904	6194221	Dasypsyllus gallinulae perpinnatus Baker, 1904	16	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Dasypsyllus	1417087	Dasypsyllus gallinulae	1417089	
7198671	Thrassis francisi francisi	7198671	Thrassis francisi francisi	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Thrassis	1416605	Thrassis francisi	1416633	
1416985	Megabothris sokolovi (Gershkovich, 1953)	1416985	Megabothris sokolovi (Gershkovich, 1953)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Megabothris	1416967	Megabothris sokolovi	1416985	
1417440	Araeopsylla Jordan & Rothschild, 1921	1417440	Araeopsylla Jordan & Rothschild, 1921	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Araeopsylla	1417440			
1417542	Nycteridopsylla Oudemans, 1906	1417542	Nycteridopsylla Oudemans, 1906	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Nycteridopsylla	1417542			
1419769	Medwayella Traub, 1972	1419769	Medwayella Traub, 1972	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Medwayella	1419769			
5050665	Ctenophthalmus assimilis erectus Smit & Rosicky, 1965	5050665	Ctenophthalmus assimilis erectus Smit & Rosicky, 1965	16	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus assimilis	5050663	
1416856	Oropsylla idahoensis (Baker, 1904)	1416856	Oropsylla idahoensis (Baker, 1904)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Oropsylla	1416848	Oropsylla idahoensis	1416856	
1417216	Ceratophyllus delichoni Nordberg, 1935	1417216	Ceratophyllus delichoni Nordberg, 1935	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Ceratophyllus	1417115	Ceratophyllus delichoni	1417216	
1419255	Corypsylla Fox, 1908	1419255	Corypsylla Fox, 1908	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Corypsylla	1419255			
10274116	BOLD:AAF9685	10274116	BOLD:AAF9685	52	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Orchopeas	1417004	Orchopeas caedens	1417011	
1419283	Hectopsylla stomis Jordan, 1925	1419283	Hectopsylla stomis Jordan, 1925	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Tungidae	5321	Hectopsylla	1419274	Hectopsylla stomis	1419283	
1419731	Orthopsylloides abacetus (Jordan & Rothschild, 1922)	1419731	Orthopsylloides abacetus (Jordan & Rothschild, 1922)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Orthopsylloides	1419726	Orthopsylloides abacetus	1419731	
5050831	Ctenophthalmus nifetodes Wagner, 1933	5050831	Ctenophthalmus nifetodes Wagner, 1933	34	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus nifetodes	5050831	
6194214	Eumolpianus eumolpi americanus (Hubbard, 1950)	6194214	Eumolpianus eumolpi americanus (Hubbard, 1950)	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Eumolpianus	1416954	Eumolpianus eumolpi	1416957	
9196787	Thaumapsylla wilsoni Hastriter, 2009	9196787	Thaumapsylla wilsoni Hastriter, 2009	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Thaumapsylla	1417530	Thaumapsylla wilsoni	9196787	
1416474	Polygenis massoiai Del Ponte, 1967	1416474	Polygenis massoiai Del Ponte, 1967	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Polygenis	1416402	Polygenis massoiai	1416474	
5050879	Ctenophthalmus bisoctodentatus Kolenati, 1863	5050879	Ctenophthalmus bisoctodentatus Kolenati, 1863	192	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus bisoctodentatus	5050879	
6194068	Amphipsylla sibirica sepifera Jordan & Rothschild, 1920	6194068	Amphipsylla sibirica sepifera Jordan & Rothschild, 1920	18	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Amphipsylla	1418042	Amphipsylla sibirica	1418114	
6194401	Stivalius aporus rectodigitus Li Kueichen & Wang Dwenching, 1958	6194401	Stivalius aporus rectodigitus Li Kueichen & Wang Dwenching, 1958	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Stivalius	1419790	Stivalius aporus	1419794	
7198577	Ctenophthalmus bifidatus bifidatus	7198577	Ctenophthalmus bifidatus bifidatus	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus bifidatus	5051028	
7198667	Ceratophyllus ciliatus ciliatus	7198667	Ceratophyllus ciliatus ciliatus	89	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Ceratophyllus	1417115	Ceratophyllus ciliatus	1417164	
1416512	Ectinorus barrerai (Jordan, 1939)	1416512	Ectinorus barrerai (Jordan, 1939)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Ectinorus	1416509	Ectinorus barrerai	1416512	
1417531	Thaumapsylla longiforceps Traub, 1951	1417531	Thaumapsylla longiforceps Traub, 1951	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Thaumapsylla	1417530	Thaumapsylla longiforceps	1417531	
5050867	Ctenophthalmus blandulus Smit, 1960	5050867	Ctenophthalmus blandulus Smit, 1960	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus blandulus	5050867	
6193899	Polygenis occidentalis steganus (Jordan & Rothschild, 1923)	6193899	Polygenis occidentalis steganus (Jordan & Rothschild, 1923)	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Polygenis	1416402	Polygenis occidentalis	1416452	
6194111	Leptopsylla taschenbergi amitina Jordan & Rothschild, 1914	6194111	Leptopsylla taschenbergi amitina Jordan & Rothschild, 1914	40	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Leptopsylla	1417652	Leptopsylla taschenbergi	1417656	
9163840	Aphropsylla truncata Hastriter, 2009	9163840	Aphropsylla truncata Hastriter, 2009	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Aphropsylla	1419532	Aphropsylla truncata	9163840	
1418108	Amphipsylla montana Argyropulo, 1946	1418108	Amphipsylla montana Argyropulo, 1946	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Amphipsylla	1418042	Amphipsylla montana	1418108	
1418653	Phalacropsylla nivalis Barrera & Traub, 1967	1418653	Phalacropsylla nivalis Barrera & Traub, 1967	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Phalacropsylla	1418646	Phalacropsylla nivalis	1418653	
5050917	Ctenophthalmus bacopus Jordan, 1933	5050917	Ctenophthalmus bacopus Jordan, 1933	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus bacopus	5050917	
7198627	Stenoponia tripectinata tripectinata	7198627	Stenoponia tripectinata tripectinata	290	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Stenoponia	1419192	Stenoponia tripectinata	1419211	
1416726	Kohlsia tiptoni Mendez & Altman, 1960	1416726	Kohlsia tiptoni Mendez & Altman, 1960	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Kohlsia	1416706	Kohlsia tiptoni	1416726	
1416921	Amalaraeus dissimilis (Jordan, 1938)	1416921	Amalaraeus dissimilis (Jordan, 1938)	37	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Amalaraeus	1416905	Amalaraeus dissimilis	1416921	
1417442	Araeopsylla elbeli Traub, 1954	1417442	Araeopsylla elbeli Traub, 1954	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Araeopsylla	1417440	Araeopsylla elbeli	1417442	
1418142	Chiastopsylla godfreyi Waterston, 1913	1418142	Chiastopsylla godfreyi Waterston, 1913	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Chimaeropsyllidae	8847	Chiastopsylla	1418130	Chiastopsylla godfreyi	1418142	
1418884	Epitedia cavernicola Traub, 1957	1418884	Epitedia cavernicola Traub, 1957	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Epitedia	1418873	Epitedia cavernicola	1418884	
5050808	Ctenophthalmus uncinatus koshanini Rosicky & Todorovic, 1964	5050808	Ctenophthalmus uncinatus koshanini Rosicky & Todorovic, 1964	42	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus uncinatus	5050805	
5050871	Ctenophthalmus caballeroi Barrera & Machado, 1960	5050871	Ctenophthalmus caballeroi Barrera & Machado, 1960	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus caballeroi	5050871	
6194324	Mioctenopsylla arctica hadweni (Ewing, 1927)	6194324	Mioctenopsylla arctica hadweni (Ewing, 1927)	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Mioctenopsylla	1416942	Mioctenopsylla arctica	1416946	
6194426	Notiopsylla kerguelensis tenuata Smit, 1979	6194426	Notiopsylla kerguelensis tenuata Smit, 1979	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pygiopsyllidae	5329	Notiopsylla	1419649	Notiopsylla kerguelensis	1419652	
6194662	Anomiopsyllus nudatus mexicanus Holland, 1965	6194662	Anomiopsyllus nudatus mexicanus Holland, 1965	6	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Anomiopsyllus	1419119	Anomiopsyllus nudatus	1419125	
1416789	Dactylopsylla neomexicana Prince, 1945	1416789	Dactylopsylla neomexicana Prince, 1945	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Dactylopsylla	1416788	Dactylopsylla neomexicana	1416789	
1417927	Peromyscopsylla I.Fox, 1939	1417927	Peromyscopsylla I.Fox, 1939	33	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Peromyscopsylla	1417927			
1418569	Carteretta carteri C.Fox, 1927	1418569	Carteretta carteri C.Fox, 1927	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Carteretta	1418568	Carteretta carteri	1418569	
1418992	Meringis hubbardi Kohls, 1938	1418992	Meringis hubbardi Kohls, 1938	37	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Meringis	1418978	Meringis hubbardi	1418992	
1419135	Anomiopsyllus martini Holland, 1965	1419135	Anomiopsyllus martini Holland, 1965	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Anomiopsyllus	1419119	Anomiopsyllus martini	1419135	
1419674	Nestivalius pomerantzi (Traub, 1951)	1419674	Nestivalius pomerantzi (Traub, 1951)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Nestivalius	1419672	Nestivalius pomerantzi	1419674	
5051070	Neopsylla acanthina Jordan & Rothschild, 1923	5051070	Neopsylla acanthina Jordan & Rothschild, 1923	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Neopsylla	1418659	Neopsylla acanthina	5051070	
1416676	Jellisonia wisemani Eads, 1951	1416676	Jellisonia wisemani Eads, 1951	66	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Jellisonia	1416668	Jellisonia wisemani	1416676	
1417085	Libyastus smiti Johnson, 1957	1417085	Libyastus smiti Johnson, 1957	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Libyastus	1417071	Libyastus smiti	1417085	
1417934	Peromyscopsylla udagawai Sakaguti & Jameson, 1959	1417934	Peromyscopsylla udagawai Sakaguti & Jameson, 1959	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Peromyscopsylla	1417927	Peromyscopsylla udagawai	1417934	
1419553	Pulex porcinus Jordan & Rothschild, 1923	1419553	Pulex porcinus Jordan & Rothschild, 1923	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Pulex	1419545	Pulex porcinus	1419553	
6194490	Neotyphloceras crassispina chilensis Jordan, 1936	6194490	Neotyphloceras crassispina chilensis Jordan, 1936	3	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Neotyphloceras	1418640	Neotyphloceras crassispina	1418642	
7198639	Polygenis axius axius	7198639	Polygenis axius axius	3	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Polygenis	1416402	Polygenis axius	1416414	
7586363	Orchopeas intermedius Hubbard, 1943	7586363	Orchopeas intermedius Hubbard, 1943	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Orchopeas	1417004	Orchopeas intermedius	7586363	
10367479	BOLD:ACY3328	10367479	BOLD:ACY3328	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Megabothris	1416967			
1417078	Libyastus infestus (Rothschild, 1908)	1417078	Libyastus infestus (Rothschild, 1908)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Libyastus	1417071	Libyastus infestus	1417078	
1417805	Frontopsylla nakagawai Kumada & Sakaguti, 1959	1417805	Frontopsylla nakagawai Kumada & Sakaguti, 1959	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Frontopsylla	1417762	Frontopsylla nakagawai	1417805	
1419494	Ctenocephalides connatus (Jordan, 1925)	1419494	Ctenocephalides connatus (Jordan, 1925)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Ctenocephalides	1419466	Ctenocephalides connatus	1419494	
6006821	Sarcophaga Westwood, 1836	6006821	Sarcophaga Westwood, 1836	10	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366			Sarcophaga	6006821			
6194498	Agastopsylla boxi boxi	6194498	Agastopsylla boxi boxi	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Agastopsylla	1418623	Agastopsylla boxi	1418629	
1417147	Ceratophyllus niger C.Fox, 1908	1417147	Ceratophyllus niger C.Fox, 1908	35	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Ceratophyllus	1417115	Ceratophyllus niger	1417147	
1417954	Peromyscopsylla scotti I.Fox, 1939	1417954	Peromyscopsylla scotti I.Fox, 1939	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Peromyscopsylla	1417927	Peromyscopsylla scotti	1417954	
5050839	Ctenophthalmus nifetodes eugeniae Wagner, 1938	5050839	Ctenophthalmus nifetodes eugeniae Wagner, 1938	31	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus nifetodes	5050831	
5050937	Ctenophthalmus evidens wilkesi Hubbard, 1963	5050937	Ctenophthalmus evidens wilkesi Hubbard, 1963	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus evidens	5050936	
6194437	Xenopsylla conformis mycerini (Rothschild, 1904)	6194437	Xenopsylla conformis mycerini (Rothschild, 1904)	7	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Xenopsylla	1419358	Xenopsylla conformis	1419408	
1417151	Ceratophyllus gilvus Jordan & Rothschild, 1922	1417151	Ceratophyllus gilvus Jordan & Rothschild, 1922	26	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Ceratophyllus	1417115	Ceratophyllus gilvus	1417151	
1418158	Hypsophthalmus campestris Jordan & Rothschild, 1913	1418158	Hypsophthalmus campestris Jordan & Rothschild, 1913	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Chimaeropsyllidae	8847	Hypsophthalmus	1418156	Hypsophthalmus campestris	1418158	
1418629	Agastopsylla boxi Jordan & Rothschild, 1923	1418629	Agastopsylla boxi Jordan & Rothschild, 1923	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Agastopsylla	1418623	Agastopsylla boxi	1418629	
1419818	Metastivalius shawmayeri (Jordan, 1933)	1419818	Metastivalius shawmayeri (Jordan, 1933)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Metastivalius	1419817	Metastivalius shawmayeri	1419818	
1419821	Metastivalius anaxilas (M.Rothschild, 1934)	1419821	Metastivalius anaxilas (M.Rothschild, 1934)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Metastivalius	1419817	Metastivalius anaxilas	1419821	
5050763	Ctenophthalmus ubayensis Lumaret & Lumaret, 1969	5050763	Ctenophthalmus ubayensis Lumaret & Lumaret, 1969	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus ubayensis	5050763	
5050992	Ctenophthalmus agyrtes kleinschmidtianus Peus, 1950	5050992	Ctenophthalmus agyrtes kleinschmidtianus Peus, 1950	36	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus agyrtes	5050990	
6194395	Medwayella robinsoni tiomanica Traub, 1972	6194395	Medwayella robinsoni tiomanica Traub, 1972	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Medwayella	1419769	Medwayella robinsoni	1419779	
10672033	BOLD:ADO4555	10672033	BOLD:ADO4555	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Vermipsyllidae	8843	Chaetopsylla	1416217	Chaetopsylla globiceps	1416251	
1416588	Tetrapsyllus tristis Johnson, 1957	1416588	Tetrapsyllus tristis Johnson, 1957	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Tetrapsyllus	1416575	Tetrapsyllus tristis	1416588	
1417845	Acropsylla girshami Traub, 1950	1417845	Acropsylla girshami Traub, 1950	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Acropsylla	1417841	Acropsylla girshami	1417845	
1418775	Rhadinopsylla K.Jordan & N.C.Rothschild, 1912	1418775	Rhadinopsylla K.Jordan & N.C.Rothschild, 1912	44	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Rhadinopsylla	1418775			
1419378	Xenopsylla versuta Jordan, 1925	1419378	Xenopsylla versuta Jordan, 1925	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Xenopsylla	1419358	Xenopsylla versuta	1419378	
1419384	Xenopsylla ramesis (Rothschild, 1904)	1419384	Xenopsylla ramesis (Rothschild, 1904)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Xenopsylla	1419358	Xenopsylla ramesis	1419384	
1419598	Bibikovana sinuata (Holland, 1971)	1419598	Bibikovana sinuata (Holland, 1971)	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pygiopsyllidae	5329	Bibikovana	1419593	Bibikovana sinuata	1419598	
1416556	Tiamastus callens (Jordan & Rothschild, 1923)	1416556	Tiamastus callens (Jordan & Rothschild, 1923)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Tiamastus	1416545	Tiamastus callens	1416556	
