"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"FMNH287",NA,NA,NA,NA,NA,NA,NA,NA,"Cediopsylla inaequalis inaequalis (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Cediopsylla",NA,"inaequalis","inaequalis",NA,NA,"Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH288",NA,NA,NA,NA,NA,NA,NA,NA,"Cediopsylla inaequalis interrupta Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Cediopsylla",NA,"inaequalis","interrupta",NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH289",NA,NA,NA,NA,NA,NA,NA,NA,"Cediopsylla simplex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Cediopsylla",NA,"simplex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH290",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides canis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Ctenocephalides",NA,"canis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH291",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides felis Bouche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Ctenocephalides",NA,"felis",NA,NA,NA,"Bouche",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH292",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides felis felis (Bouche, 1835)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Ctenocephalides",NA,"felis","felis",NA,NA,"Bouche, 1835",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH293",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Ctenocephalides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH294",NA,NA,NA,NA,NA,NA,NA,NA,"Echidnophaga gallinacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Echidnophaga",NA,"gallinacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH295",NA,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Euhoplopsyllus",NA,"glacialis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH296",NA,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis affinis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Euhoplopsyllus",NA,"glacialis","affinis",NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH297",NA,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis foxi (Ewing, 1924)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Euhoplopsyllus",NA,"glacialis","foxi",NA,NA,"Ewing, 1924",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH298",NA,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis glacialis (Taschenberg, 1880)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Euhoplopsyllus",NA,"glacialis","glacialis",NA,NA,"Taschenberg, 1880",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH299",NA,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis lynx (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Euhoplopsyllus",NA,"glacialis","lynx",NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH300",NA,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Euhoplopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH301",NA,NA,NA,NA,NA,NA,NA,NA,"Hectopsylla psittaci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Hectopsylla",NA,"psittaci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH302",NA,NA,NA,NA,NA,NA,NA,NA,"Hectopsylla suarezi Fox, 1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Hectopsylla",NA,"suarezi",NA,NA,NA,"Fox, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH303",NA,NA,NA,NA,NA,NA,NA,NA,"Hoplopsyllus anomalus (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Hoplopsyllus",NA,"anomalus",NA,NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH304",NA,NA,NA,NA,NA,NA,NA,NA,"Hoplopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Hoplopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH305",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex (Juxtapulex) porcinus Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Pulex","Juxtapulex","porcinus",NA,NA,NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH306",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex (Pulex) simulans Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Pulex","Pulex","simulans",NA,NA,NA,"Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH307",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex (Pulex)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Pulex","Pulex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH308",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex irritans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Pulex",NA,"irritans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH309",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla cheopis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Xenopsylla",NA,"cheopis",NA,NA,NA,"Rothschild, 1903",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH310",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla cheopis cheopis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Xenopsylla",NA,"cheopis","cheopis",NA,NA,"Rothschild, 1903",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH311",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla vexabilis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Xenopsylla",NA,"vexabilis",NA,NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH312",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) gwyni (Fox, 1914)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllidae","Polygenis","Polygenis","gwyni",NA,NA,NA,"Fox, 1914",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH313",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) martinezbaezi Vargas, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllidae","Polygenis","Polygenis","martinezbaezi",NA,NA,NA,"Vargas, 1951",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH314",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllidae","Polygenis","Polygenis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH315",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis floridanus Johnson & Layne, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllidae","Polygenis",NA,"floridanus",NA,NA,NA,"Johnson & Layne, 1961",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH316",NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus saevus Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllidae","Rhopalopsyllus",NA,"saevus",NA,NA,NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH317",NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus sigmodoni Stewart",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllidae","Rhopalopsyllus",NA,"sigmodoni",NA,NA,NA,"Stewart",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH318",NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllidae","Rhopalopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH319",NA,NA,NA,NA,NA,NA,NA,NA,"Rhynchopsyllus pulex Haller, 1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tungidae","Rhynchopsyllus",NA,"pulex",NA,NA,NA,"Haller, 1880",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH320",NA,NA,NA,NA,NA,NA,NA,NA,"Tunga (Tunga) penetrans Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tungidae","Tunga","Tunga","penetrans",NA,NA,NA,"Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH321",NA,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla (Chaetopsylla) lotoris (Stewart, 1926)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vermipsyllidae","Chaetopsylla","Chaetopsylla","lotoris",NA,NA,NA,"Stewart, 1926",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH322",NA,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla (Chaetopsylla) setosa Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vermipsyllidae","Chaetopsylla","Chaetopsylla","setosa",NA,NA,NA,"Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH323",NA,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla floridensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vermipsyllidae","Chaetopsylla",NA,"floridensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH324",NA,NA,NA,NA,NA,NA,NA,NA,"Vermipsyllidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vermipsyllidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
