"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"CoL118390","118390",NA,NA,"xDG",NA,NA,NA,NA,"Corypsylla kohlsi Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylla",NA,"kohlsi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118400","118400",NA,118390,NA,NA,NA,NA,NA,"Corypsylloides spinata Fox, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylloides",NA,"spinata",NA,"SPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL118380","118380",NA,NA,"xDG",NA,NA,NA,NA,"Corypsylla jordani Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylla",NA,"jordani",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoLxDJ","xDJ",NA,NA,"x4G",NA,NA,NA,NA,"Stenoponia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GENUS",NA,NA,NA,NA,"ACCEPTED",NA,NA,NA,NA,NA
"CoL119960","119960",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia americana (Baker, 1899)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"americana",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL119970","119970",NA,119960,NA,NA,NA,NA,NA,"Stenoponia wetmorei Chapin, 1919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"wetmorei",NA,"SPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL120280","120280",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia vlasovi Ioff & Tiflov, 1934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"vlasovi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120100","120100",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia singularis Ioff & Tiflov, 1934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"singularis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120110","120110",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia suknevi Ioff & Tiflov, 1934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"suknevi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120120","120120",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia tokudai Sakaguti & Jameson, 1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tokudai",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120130","120130",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia tripectinata (Tiraboschi, 1902)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120230","120230",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata separata Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","separata","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120240","120240",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata spinellosa Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","spinellosa","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120220","120220",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata megaera Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","megaera","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120210","120210",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata medialis Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","medialis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120250","120250",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata tenax Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","tenax","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120140","120140",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata tripectinata (Tiraboschi, 1902)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","tripectinata","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120270","120270",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata tingitana Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","tingitana","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120260","120260",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata thinophila Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","thinophila","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120180","120180",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata gaudi Beaucournu, 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","gaudi","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120190","120190",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata insperata Weiss, 1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","insperata","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120200","120200",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata irakana Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","irakana","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120150","120150",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata acmaea Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","acmaea","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120170","120170",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata blanda Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","blanda","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120160","120160",NA,NA,"120130",NA,NA,NA,NA,"Stenoponia tripectinata barcana Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"tripectinata","barcana","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120060","120060",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia polyspina Li Kueichen & Wang Dwenching, 1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"polyspina",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120070","120070",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia ponera Traub & Johnson, 1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"ponera",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120090","120090",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia sidimi Marikovskiy, 1935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"sidimi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120080","120080",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia shanghaiensis Liu & Wu, 1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"shanghaiensis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120020","120020",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia himalayana Brelih, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"himalayana",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120030","120030",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia ivanovi Ioff & Tiflov, 1934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"ivanovi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120040","120040",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia meridiana Cao Hanli, Xie Xingchu & Yu Xin, 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"meridiana",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120050","120050",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia montana Darskaya, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"montana",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL119980","119980",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia coelestis Jordan & Rothschild, 1911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"coelestis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL119990","119990",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia conspecta Wagner, 1926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"conspecta",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL120000","120000",NA,119990,NA,NA,NA,NA,NA,"Stenoponia solitaria Ioff & Tiflov, 1934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"solitaria",NA,"SPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL120010","120010",NA,NA,"xDJ",NA,NA,NA,NA,"Stenoponia formozovi Ioff & Tiflov, 1934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"formozovi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoLxD4","xD4",NA,NA,"x4G",NA,NA,NA,NA,"Nearctopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GENUS",NA,NA,NA,NA,"ACCEPTED",NA,NA,NA,NA,NA
"CoL118570","118570",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla myospalaca Ma Liming & Wang Lichen, 1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"myospalaca",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118560","118560",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla martyoungi Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"martyoungi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118580","118580",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla pfitzeri Benton, 1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"pfitzeri",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118520","118520",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla hyrtaci (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"hyrtaci",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118510","118510",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla hamata Holland & Jameson, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"hamata",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118530","118530",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla ioffi Sychevsky, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"ioffi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118540","118540",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla jordani Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"jordani",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118550","118550",NA,118540,NA,NA,NA,NA,NA,"Nearctopsylla jordani columbiana (Wagner, 1949)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"jordani","columbiana","SUBSPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL118500","118500",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla georgiana Pratt & harrison, 1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"georgiana",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118460","118460",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla genalis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"genalis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118470","118470",NA,NA,"118460",NA,NA,NA,NA,"Nearctopsylla genalis genalis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"genalis","genalis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118480","118480",NA,118470,NA,NA,NA,NA,NA,"Nearctopsylla genalis laurentina (Jordan & Rothschild, 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"genalis","laurentina","SUBSPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL118490","118490",NA,NA,"118460",NA,NA,NA,NA,"Nearctopsylla genalis hygini (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"genalis","hygini","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118650","118650",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla grahami Holland, 1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"grahami",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118640","118640",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla brooksi (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"brooksi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118620","118620",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla beklemischevi Ioff, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"beklemischevi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118600","118600",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla traubi Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"traubi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118590","118590",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla princei Holland & Jameson, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"princei",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118690","118690",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla xijiensis Wu Houyoung, Chen Baifang & Li Xiaolan, 1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"xijiensis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118680","118680",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla liupanshanensis Li Xiaolan, Wu Houyoung & Liu Quan, 1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"liupanshanensis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL118670","118670",NA,NA,"xD4",NA,NA,NA,NA,"Nearctopsylla brevidigita Wu Houyoung, Wang Dwenching & Liu Chiying, 1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"brevidigita",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoLxD6","xD6",NA,NA,"x4G",NA,NA,NA,NA,"Paratyphloceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GENUS",NA,NA,NA,NA,"ACCEPTED",NA,NA,NA,NA,NA
"CoL118720","118720",NA,NA,"xD6",NA,NA,NA,NA,"Paratyphloceras oregonensis Ewing, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratyphloceras",NA,"oregonensis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoLx7U","x7U",NA,NA,"x4G",NA,NA,NA,NA,"Xenodaeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GENUS",NA,NA,NA,NA,"ACCEPTED",NA,NA,NA,NA,NA
"CoL115950","115950",NA,NA,"x7U",NA,NA,NA,NA,"Xenodaeria laxiproceria Wu Hou-yong, Guo Tian-yu & Liu Quan, 1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xenodaeria",NA,"laxiproceria",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL115940","115940",NA,NA,"x7U",NA,NA,NA,NA,"Xenodaeria angustiproceria Wu Hou-yong, Guo Tian-yu & Liu Quan, 1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xenodaeria",NA,"angustiproceria",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL138550","138550",NA,NA,"x7U",NA,NA,NA,NA,"Xenodaeria telios Jordan, 1932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xenodaeria",NA,"telios",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL115970","115970",NA,NA,"138550",NA,NA,NA,NA,"Xenodaeria telios telios Jordan, 1932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xenodaeria",NA,"telios","telios","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL115980","115980",NA,115970,NA,NA,NA,NA,NA,"Xenodaeria telios bijiangensis Li, Hsieh & Yang, 1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xenodaeria",NA,"telios","bijiangensis","SUBSPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoLx8J","x8J",NA,NA,"x4G",NA,NA,NA,NA,"Liuopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GENUS",NA,NA,NA,NA,"ACCEPTED",NA,NA,NA,NA,NA
"CoL116430","116430",NA,NA,"x8J",NA,NA,NA,NA,"Liuopsylla clavula Xie Baoqi & Duan Xinde, 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liuopsylla",NA,"clavula",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL116440","116440",NA,NA,"x8J",NA,NA,NA,NA,"Liuopsylla conica Zhang Jintong, Wu Houyoung & Liu Quan, 1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liuopsylla",NA,"conica",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL100020","100020",NA,NA,"x8J",NA,NA,NA,NA,"Liuopsylla simondi Beaucournu & Sountsov, 1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liuopsylla",NA,"simondi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoLx6E","x6E",NA,NA,"x4G",NA,NA,NA,NA,"Palaeopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GENUS",NA,NA,NA,NA,"ACCEPTED",NA,NA,NA,NA,NA
"CoL115080","115080",NA,NA,"x6E",NA,NA,NA,NA,"Palaeopsylla steini Jordan, 1932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"steini",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL115090","115090",NA,NA,"x6E",NA,NA,NA,NA,"Palaeopsylla tauberi Lewis, 1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"tauberi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL115100","115100",NA,NA,"115090",NA,NA,NA,NA,"Palaeopsylla tauberi tauberi Lewis, 1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"tauberi","tauberi","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL115110","115110",NA,NA,"115090",NA,NA,NA,NA,"Palaeopsylla tauberi makaluensis Brelih, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"tauberi","makaluensis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL115120","115120",NA,NA,"x6E",NA,NA,NA,NA,"Palaeopsylla vallei Beaucournu, 1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"vallei",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL115130","115130",NA,NA,"x6E",NA,NA,NA,NA,"Palaeopsylla vartanovi Ioff, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"vartanovi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL115140","115140",NA,NA,"x6E",NA,NA,NA,NA,"Palaeopsylla yunnanensis Xie Baoqi & Yang Guangrong, 1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"yunnanensis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL138860","138860",NA,NA,"x6E",NA,NA,NA,NA,"Palaeopsylla opacusa Gong & Feng, 1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"opacusa",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL138560","138560",NA,NA,"x6E",NA,NA,NA,NA,"Palaeopsylla wushanensis Liu & Wang, 1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"wushanensis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL114570","114570",NA,NA,"x6E",NA,NA,NA,NA,"Palaeopsylla caucasica Argyropulo, 1946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"caucasica",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL114560","114560",NA,NA,"x6E",NA,NA,NA,NA,"Palaeopsylla breviprocera Wu Hou-yong, Guo Tian-yu & Liu Quan, 1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"breviprocera",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL114590","114590",NA,NA,"x6E",NA,NA,NA,NA,"Palaeopsylla cisalpina Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla",NA,"cisalpina",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
