"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"BYU2693",NA,NA,NA,NA,NA,NA,NA,NA,"Echidnophaga tiscadaea Smit, 1967",NA,NA,NA,NA,NA,1967,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Echidnophaga",NA,"tiscadaea",NA,NA,NA,"Smit, 1967",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea  ","Pulicinae"
"BYU2694",NA,NA,NA,NA,NA,NA,NA,NA,"Dinopsyllus titan Hubbard, 1963",NA,NA,NA,NA,NA,1963,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Dinopsyllus",NA,"titan",NA,NA,NA,"Hubbard, 1963",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Dinopsyllinae"
"BYU2695",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus titicacensus Smit, 1978",NA,NA,NA,NA,NA,1978,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Ceratophyllus",NA,"titicacensus",NA,NA,NA,"Smit, 1978",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2696",NA,NA,NA,NA,NA,NA,NA,NA,"Tiarapsylla titschacki Wagner, 1937",NA,NA,NA,NA,NA,1937,NA,NA,NA,NA,"Siphonaptera","Stephanocircidae","Tiarapsylla",NA,"titschacki",NA,NA,NA,"Wagner, 1937",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Stephanocircidoidea","Craneopsyllinae"
"BYU2697",NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla tjanshanica Shvarts, 1953",NA,NA,NA,NA,NA,1953,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"tjanshanica",NA,NA,NA,"Shvarts, 1953",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU2698",NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia tokudai Sakaguti & Jameson, 1959",NA,NA,NA,NA,NA,1959,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Stenoponia",NA,"tokudai",NA,NA,NA,"Sakaguti & Jameson, 1959",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Stenoponiinae"
"BYU2699",NA,NA,NA,NA,NA,NA,NA,NA,"Margopsylla tolli Wagner, 1901",NA,NA,NA,NA,NA,1901,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Margopsylla",NA,"tolli",NA,NA,NA,"Wagner, 1901",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2700",NA,NA,NA,NA,NA,NA,NA,NA,"Sphinctopsylla tolmera (Jordan 1931)",NA,NA,NA,NA,NA,1931,NA,NA,NA,NA,"Siphonaptera","Stephanocircidae","Sphinctopsylla",NA,"tolmera",NA,NA,NA,"(Jordan 1931)",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Stephanocircidoidea","Craneopsyllinae"
"BYU2701",NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla tomentosa Xie & Cai, 1979",NA,NA,NA,NA,NA,1979,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"tomentosa",NA,NA,NA,"Xie & Cai, 1979",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU2702",NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora tonkinensis Jordan, 1939",NA,NA,NA,NA,NA,1939,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Macrostylophora",NA,"tonkinensis",NA,NA,NA,"Jordan, 1939",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2703",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenoparia topali Smit, 1963",NA,NA,NA,NA,NA,1963,NA,NA,NA,NA,"Siphonaptera","Hystrichopsyllidae","Ctenoparia",NA,"topali",NA,NA,NA,"Smit, 1963",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Hystrichopsyllinae"
"BYU2704",NA,NA,NA,NA,NA,NA,NA,NA,"Plocopsylla topali Beaucournu & Gallardo, 2004",NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,"Siphonaptera","Stephanocircidae","Plocopsylla",NA,"topali",NA,NA,NA,"Beaucournu & Gallardo, 2004",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Stephanocircidoidea","Craneopsyllinae"
"BYU2705",NA,NA,NA,NA,NA,NA,NA,NA,"Geusibia torosa Jordan, 1932",NA,NA,NA,NA,NA,1932,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Geusibia",NA,"torosa",NA,NA,NA,"Jordan, 1932",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU2706",NA,NA,NA,NA,NA,NA,NA,NA,"Trochilopsylla torresmurai Beaucournu & González-Acuña, 2010",NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Trochilopsylla",NA,"torresmurai",NA,NA,NA,"Beaucournu & González-Acuña, 2010",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2707",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla torta (Jordan & Rothschild 1908)",NA,NA,NA,NA,NA,1908,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Xenopsylla",NA,"torta",NA,NA,NA,"(Jordan & Rothschild 1908)",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea  ","Spilopsyllinae"
"BYU2708",NA,NA,NA,NA,NA,NA,NA,NA,"Tiamastus tortuosus Beaucournu & Carmen-Castro, 2003",NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Tiamastus",NA,"tortuosus",NA,NA,NA,"Beaucournu & Carmen-Castro, 2003",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea ","Rhopalopsyllinae"
"BYU2709",NA,NA,NA,NA,NA,NA,NA,NA,"Afristivalius  torvus (Rothschild 1908)",NA,NA,NA,NA,NA,1908,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Afristivalius ",NA,"torvus",NA,NA,NA,"(Rothschild 1908)",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU2710",NA,NA,NA,NA,NA,NA,NA,NA,"Cleopsylla townsendi Rothschild, 1914",NA,NA,NA,NA,NA,1914,NA,NA,NA,NA,"Siphonaptera","Stephanocircidae","Cleopsylla",NA,"townsendi",NA,NA,NA,"Rothschild, 1914",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Stephanocircidoidea","Craneopsyllinae"
"BYU2711",NA,NA,NA,NA,NA,NA,NA,NA,"Sigmactenus toxopeusi Smit, 1953",NA,NA,NA,NA,NA,1953,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Sigmactenus",NA,"toxopeusi",NA,NA,NA,"Smit, 1953",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Leptopsyllinae"
"BYU2712",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla transcaucasica Ioff, 1953",NA,NA,NA,NA,NA,1953,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Amphipsylla",NA,"transcaucasica",NA,NA,NA,"Ioff, 1953",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU2713",NA,NA,NA,NA,NA,NA,NA,NA,"Citellophilus transcaucasicus (Ioff & Argyropulo 1934)",NA,NA,NA,NA,NA,1934,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Citellophilus",NA,"transcaucasicus",NA,NA,NA,"(Ioff & Argyropulo 1934)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2714",NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus transcaucasicus Scalon, 1979",NA,NA,NA,NA,NA,1979,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus",NA,"transcaucasicus",NA,NA,NA,"Scalon, 1979",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae"
"BYU2715",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis trapidoi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Polygenis",NA,"trapidoi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea ","Rhopalopsyllinae"
"BYU2716",NA,NA,NA,NA,NA,NA,NA,NA,"Acropsylla traubi Lewis, 1973",NA,NA,NA,NA,NA,1973,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Acropsylla",NA,"traubi",NA,NA,NA,"Lewis, 1973",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU2717",NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus traubi Barrera, 1951",NA,NA,NA,NA,NA,1951,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus",NA,"traubi",NA,NA,NA,"Barrera, 1951",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Anomiopsyllinae"
"BYU2718",NA,NA,NA,NA,NA,NA,NA,NA,"Bibikovana traubi (Holland 1969)",NA,NA,NA,NA,NA,1969,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Bibikovana",NA,"traubi",NA,NA,NA,"(Holland 1969)",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU2719",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenidiosomus traubi Johnson, 1957",NA,NA,NA,NA,NA,1957,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Ctenidiosomus",NA,"traubi",NA,NA,NA,"Johnson, 1957",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU2720",NA,NA,NA,NA,NA,NA,NA,NA,"Dinopsyllus traubi Beaucournu & Rahm, 1975",NA,NA,NA,NA,NA,1975,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Dinopsyllus",NA,"traubi",NA,NA,NA,"Beaucournu & Rahm, 1975",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Dinopsyllinae"
"BYU2721",NA,NA,NA,NA,NA,NA,NA,NA,"Kohlsia traubi Tipton & Mendez, 1961",NA,NA,NA,NA,NA,1961,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Kohlsia",NA,"traubi",NA,NA,NA,"Tipton & Mendez, 1961",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2722",NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora traubi Beaucournu & Wells, 2005",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Macrostylophora",NA,"traubi",NA,NA,NA,"Beaucournu & Wells, 2005",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2723",NA,NA,NA,NA,NA,NA,NA,NA,"Mioctenopsylla traubi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Mioctenopsylla",NA,"traubi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2724",NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla traubi Hubbard, 1949",NA,NA,NA,NA,NA,1949,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Nearctopsylla",NA,"traubi",NA,NA,NA,"Hubbard, 1949",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Rhadinopsyllinae"
"BYU2725",NA,NA,NA,NA,NA,NA,NA,NA,"Plocopsylla traubi Del Ponte, 1968",NA,NA,NA,NA,NA,1968,NA,NA,NA,NA,"Siphonaptera","Stephanocircidae","Plocopsylla",NA,"traubi",NA,NA,NA,"Del Ponte, 1968",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Stephanocircidoidea","Craneopsyllinae"
"BYU2726",NA,NA,NA,NA,NA,NA,NA,NA,"Rectidigitus traubi Holland, 1969",NA,NA,NA,NA,NA,1969,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Rectidigitus",NA,"traubi",NA,NA,NA,"Holland, 1969",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU2727",NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophopsylla traubi Hastriter, 2009",NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Rhinolophopsylla",NA,"traubi",NA,NA,NA,"Hastriter, 2009",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae"
"BYU2728",NA,NA,NA,NA,NA,NA,NA,NA,"Traubia traubi Hastriter, 2015",NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Traubia",NA,"traubi",NA,NA,NA,"Hastriter, 2015",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU2729",NA,NA,NA,NA,NA,NA,NA,NA,"Medwayella traubiana Beaucournu & Wells, 2004",NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Medwayella",NA,"traubiana",NA,NA,NA,"Beaucournu & Wells, 2004",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU2730",NA,NA,NA,NA,NA,NA,NA,NA,"Tunga travassosi Pinto & Dreyfus, 1927",NA,NA,NA,NA,NA,1927,NA,NA,NA,NA,"Siphonaptera","Tungidae","Tunga",NA,"travassosi",NA,NA,NA,"Pinto & Dreyfus, 1927",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea  ",NA
"BYU2731",NA,NA,NA,NA,NA,NA,NA,NA,"Geusibia triangularis (Lewis 1972)",NA,NA,NA,NA,NA,1972,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Geusibia",NA,"triangularis",NA,NA,NA,"(Lewis 1972)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU2732",NA,NA,NA,NA,NA,NA,NA,NA,"Minyctenopsyllus triangularus Liu, Zhung & Wang, 1979",NA,NA,NA,NA,NA,1979,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Minyctenopsyllus",NA,"triangularus",NA,NA,NA,"Liu, Zhung & Wang, 1979",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU2733",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus tribulis Jordan, 1926",NA,NA,NA,NA,NA,1926,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Ceratophyllus",NA,"tribulis",NA,NA,NA,"Jordan, 1926",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2734",NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla tricata Jordan, 1931",NA,NA,NA,NA,NA,1931,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Neopsylla",NA,"tricata",NA,NA,NA,"Jordan, 1931",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae"
"BYU2735",NA,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla trichosa Kohaut, 1903",NA,NA,NA,NA,NA,1903,NA,NA,NA,NA,"Siphonaptera","Vermipsyllidae","Chaetopsylla",NA,"trichosa",NA,NA,NA,"Kohaut, 1903",NA,NA,NA,NA,NA,"Pulicomorpha","Vermipsylloidea  ",NA
"BYU2736",NA,NA,NA,NA,NA,NA,NA,NA,"Parastivalius tridenticulatus Hastriter, 2004",NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Parastivalius",NA,"tridenticulatus",NA,NA,NA,"Hastriter, 2004",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU2737",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla trifaria DeMeillon, 1930",NA,NA,NA,NA,NA,1930,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Xenopsylla",NA,"trifaria",NA,NA,NA,"DeMeillon, 1930",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea  ","Spilopsyllinae"
"BYU2738",NA,NA,NA,NA,NA,NA,NA,NA,"Coptopsylla trigona Ioff, 1946",NA,NA,NA,NA,NA,1946,NA,NA,NA,NA,"Siphonaptera","Coptopsyllidae","Coptopsylla",NA,"trigona",NA,NA,NA,"Ioff, 1946",NA,NA,NA,NA,NA,"Pulicomorpha","Coptopsylloidea",NA
"BYU2739",NA,NA,NA,NA,NA,NA,NA,NA,"Tunga trimamillata Pampiglione, Trentini, Fioravanti, Onore & Rivasi, 2002",NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,"Siphonaptera","Tungidae","Tunga",NA,"trimamillata",NA,NA,NA,"Pampiglione, Trentini, Fioravanti, Onore & Rivasi, 2002",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea  ",NA
"BYU2740",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus triodontus Rothschild, 1907",NA,NA,NA,NA,NA,1907,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"triodontus",NA,NA,NA,"Rothschild, 1907",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU2741",NA,NA,NA,NA,NA,NA,NA,NA,"Ectinorus trionyx Jordan, 1942",NA,NA,NA,NA,NA,1942,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"trionyx",NA,NA,NA,"Jordan, 1942",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea ","Parapsyllinae"
"BYU2742",NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia tripectinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Stenoponia",NA,"tripectinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Stenoponiinae"
"BYU2743",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis tripus (Jordan 1933)",NA,NA,NA,NA,NA,1933,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Polygenis",NA,"tripus",NA,NA,NA,"(Jordan 1933)",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea ","Rhopalopsyllinae"
"BYU2744",NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla trisellis Jordan, 1929",NA,NA,NA,NA,NA,1929,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"trisellis",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae"
"BYU2745",NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora trispinosa (Liu 1939)",NA,NA,NA,NA,NA,1939,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Macrostylophora",NA,"trispinosa",NA,NA,NA,"(Liu 1939)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2746",NA,NA,NA,NA,NA,NA,NA,NA,"Citellophilus trispinus (Wagner & Ioff 1926)",NA,NA,NA,NA,NA,1926,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Citellophilus",NA,"trispinus",NA,NA,NA,"(Wagner & Ioff 1926)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2747",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla trispinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Xenopsylla",NA,"trispinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea  ","Spilopsyllinae"
"BYU2748",NA,NA,NA,NA,NA,NA,NA,NA,"Choristopsylla tristis (Rothschild 1900)",NA,NA,NA,NA,NA,1900,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Choristopsylla",NA,"tristis",NA,NA,NA,"(Rothschild 1900)",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU2749",NA,NA,NA,NA,NA,NA,NA,NA,"Tetrapsyllus tristis Johnson, 1957",NA,NA,NA,NA,NA,1957,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Tetrapsyllus",NA,"tristis",NA,NA,NA,"Johnson, 1957",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea ","Parapsyllinae"
"BYU2750",NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla tropica Mendez & Lemke, 1979",NA,NA,NA,NA,NA,1979,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"tropica",NA,NA,NA,"Mendez & Lemke, 1979",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae"
"BYU2751",NA,NA,NA,NA,NA,NA,NA,NA,"Aphropsylla truncata Hastriter, 2009",NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Aphropsylla",NA,"truncata",NA,NA,NA,"Hastriter, 2009",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea  ","Pulicinae"
"BYU2752",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus truncata Hastriter, 2001",NA,NA,NA,NA,NA,2001,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"truncata",NA,NA,NA,"Hastriter, 2001",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU2753",NA,NA,NA,NA,NA,NA,NA,NA,"Mitchella truncata (Liu, Wu & Wu 1977)",NA,NA,NA,NA,NA,1977,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Mitchella",NA,"truncata",NA,NA,NA,"(Liu, Wu & Wu 1977)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae"
"BYU2754",NA,NA,NA,NA,NA,NA,NA,NA,"Orthopsylloides truncata Hastriter, 2014",NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Orthopsylloides",NA,"truncata",NA,NA,NA,"Hastriter, 2014",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU2755",NA,NA,NA,NA,NA,NA,NA,NA,"Hormopsylla trux Jordan, 1950",NA,NA,NA,NA,NA,1950,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Hormopsylla",NA,"trux",NA,NA,NA,"Jordan, 1950",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae"
"BYU2756",NA,NA,NA,NA,NA,NA,NA,NA,"Dinopsyllus tsaratananae Klein, 1968",NA,NA,NA,NA,NA,1968,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Dinopsyllus",NA,"tsaratananae",NA,NA,NA,"Klein, 1968",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Dinopsyllinae"
"BYU2757",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla tuberculata (Baker 1904)",NA,NA,NA,NA,NA,1904,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Oropsylla",NA,"tuberculata",NA,NA,NA,"(Baker 1904)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2758",NA,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla tuberculaticeps (Bezzi 1890)",NA,NA,NA,NA,NA,1890,NA,NA,NA,NA,"Siphonaptera","Vermipsyllidae","Chaetopsylla",NA,"tuberculaticeps",NA,NA,NA,"(Bezzi 1890)",NA,NA,NA,NA,NA,"Pulicomorpha","Vermipsylloidea  ",NA
"BYU2759",NA,NA,NA,NA,NA,NA,NA,NA,"Xiphiopsylla tumida Smit, 1960",NA,NA,NA,NA,NA,1960,NA,NA,NA,NA,"Siphonaptera","Xiphiopsyllidae","Xiphiopsylla",NA,"tumida",NA,NA,NA,"Smit, 1960",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea",NA
"BYU2760",NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla tunneyi Mardon & Dunnet, 1972",NA,NA,NA,NA,NA,1972,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Pygiopsylla",NA,"tunneyi",NA,NA,NA,"Mardon & Dunnet, 1972",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU2761",NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla tuoliensis Yu & Zhang, 1981",NA,NA,NA,NA,NA,1981,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"tuoliensis",NA,NA,NA,"Yu & Zhang, 1981",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU2762",NA,NA,NA,NA,NA,NA,NA,NA,"Lagaropsylla turba Smit, 1958",NA,NA,NA,NA,NA,1958,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Lagaropsylla",NA,"turba",NA,NA,NA,"Smit, 1958",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae"
"BYU2763",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris turbidus (Rothschild 1909)",NA,NA,NA,NA,NA,1909,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Megabothris",NA,"turbidus",NA,NA,NA,"(Rothschild 1909)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU2764",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus turcicus Jordan, 1946",NA,NA,NA,NA,NA,1946,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"turcicus",NA,NA,NA,"Jordan, 1946",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
