Catalog Number,Barcode,Catalog,Class,Order,Family,Scientific Name,Type Status,Type Citation,Other Identifications,Sex and Stage,Preparation,Bioregion,Distribution,Country,Province/State,District/County,Precise Locality,Elevation (m),Centroid Latitude,Centroid Longitude,Field Number,Collector(s),Collecting Date,Specimen Count,Record Status,Genetic Sample Type,Biorepository Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
,,Species Inventory,Insecta,Siphonaptera,Leptopsyllidae,Peromyscopsylla hesperomys,,,,,Slide,Nearctic,"United States (California, Colorado, Massachusetts, Michigan, Nebraska, Nevada, New Hampshire, New Mexico, New York, North Dakota, Oregon, Pennsylvania, South Dakota, Vermont, Washington, Wyoming)",,,,,,,,,,,43,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:34,http://n2t.net/ark:/65665/348b22aa0-d971-4e2a-9b83-79b9fbeeee22
,,Species Inventory,Insecta,Siphonaptera,Leptopsyllidae,"Peromyscopsylla scotti Fox, 1939",,,,,Slide,Nearctic,"United States (Alabama, Arkansas, Maryland, Massachusetts, New York, North Carolina, Oklahoma, South Carolina)",,,,,,,,,,,18,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:33,http://n2t.net/ark:/65665/3c29e6747-68c9-4e78-bdfc-31e38b1580b5
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Meringis hubbardi Kohls, 1938",,,,,Slide,Nearctic,"United States (Arizona, California, Idaho, Nevada, Oregon, Utah, Washington)",,,,,,,,,,,65,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 20:59,http://n2t.net/ark:/65665/334e4245f-c049-4760-96bd-4006d46ebfde
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Meringis jamesoni Hubbard, 1943",,,,,Slide,Nearctic,"United States (Arizona, Kansas, New Mexico)",,,,,,,,,,,28,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/3460501b5-279a-4e33-8cf6-84588d2f69cf
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Meringis parkeri,,,,,Slide,Nearctic,"United States (California, Colorado, Idaho, Kansas, Montana, Nebraska, Nevada, New Mexico, Oregon, South Dakota, Texas, Utah, Washington, Wyoming)",,,,,,,,,,,180,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:33,http://n2t.net/ark:/65665/3949ef1bc-fa76-4f7c-b0c9-da443cf1da4e
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Meringis rectus Morlan, 1953",,,,,Slide,Nearctic,"United States (New Mexico, Texas)",,,,,,,,,,,51,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/38ec7f215-dd1b-4019-a838-908da652f007
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Ceratophyllus) celsus Jordan, 1926",,,,,Slide,Nearctic,"United States (Colorado, Montana)",,,,,,,,,,,15,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/3b7ca66ee-ad2d-46bd-bb8d-a3d9ff4ba192
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Dactylopsylla pentachaeta Prince & Stark, 1951",,,,,Slide,Nearctic,United States (Nebraska),,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/33be0b004-8be6-47c9-9a9b-26d491d44060
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Megabothris clantoni Hubbard, 1949",,,,,Slide,Nearctic,United States (Washington),,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/3fd6ab5ec-50ad-466a-8362-85b36faf72f3
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Opisodasys enoplus Rothschild, 1909",,,,,Slide,Nearctic,United States (California),,,,,,,,,,,3,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/3d81bf0b7-2849-4c5c-a9e5-8703cc797d0f
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,Thrassis petiolatus,,,,,Slide,Nearctic,United States (Montana),,,,,,,,,,,3,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/387a52ebd-2004-4478-97c0-6469601d7eac
,,Species Inventory,Insecta,Siphonaptera,Leptopsyllidae,Amphipsylla marikovskii ewingi,,,,,Slide,Nearctic,United States (Alaska),,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 20:58,http://n2t.net/ark:/65665/39d6886e0-dcd6-4717-912f-eda5df2bee2d
,,Species Inventory,Insecta,Siphonaptera,Leptopsyllidae,Dolichopsyllus stylosus,,,,,Slide,Nearctic,"United States (California, Oregon, Washington)",,,,,,,,,,,31,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:23,http://n2t.net/ark:/65665/3444f4e2c-6cbd-4b0f-b271-d177699de0cb
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Nearctopsylla jordani Hubbard, 1949",,,,,Slide,Nearctic,"United States (California, Oregon, Washington)",,,,,,,,,,,8,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/34bdcb5a5-42ea-454d-8c80-062285fdc4d7
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Anomiopsyllus falsicalifornicus Fox, 1929",,,,,Slide,Nearctic,United States (California),,,,,,,,,,,7,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/36656285a-16c7-4abe-92da-bf35b78a7f61
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Ctenophthalmus pseudagyrtes Baker, 1904",,,,,Slide,Nearctic,United States (Georgia),,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/3b11071e4-01ff-41f4-a2f7-6f5b33ea2867
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Jordanopsylla becki Hastriter, 2000",,,,,Slide,Nearctic,United States (Nevada),,,,,,,,,,,3,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/3ef7f2f61-2849-475d-bc07-d5adfe3b7fcc
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Megarthroglossus smiti Mendez, 1954",,,,,Slide,Nearctic,United States (Utah),,,,,,,,,,,8,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:02,http://n2t.net/ark:/65665/3636aef53-a8d0-41ae-8cfe-7861d18db890
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Megarthroglossus wilsoni Mendez & Haas, 1973",,,,,Slide,Nearctic,"United States (Colorado, Utah)",,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:02,http://n2t.net/ark:/65665/3b5db92e3-3d1c-427a-aefa-36627832412c
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Meringis cummingi,,,,,Slide,Nearctic,"United States (California, Nevada, Oregon)",,,,,,,,,,,20,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:16,http://n2t.net/ark:/65665/3ea5b2614-e1e8-48c2-99db-984313ca00ff
,,Species Inventory,Insecta,Siphonaptera,Rhopalopsyllidae,"Polygenis floridanus Johnson & Layne, 1961",,,,,Slide,Nearctic,United States (Florida),,,,,,,,,,,47,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:16,http://n2t.net/ark:/65665/3a41c99a9-ff43-4eef-9b77-e8ff4ea0a9cd
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Meringis shannoni,,,,,Slide,Nearctic,"United States (Oregon, Washington, Wisconsin)",,,,,,,,,,,30,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/3dd5d8ebf-856f-48d8-bc0f-e27b50ee68b9
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Meringis vitabilis Eads, 1960",,,,,Slide,Nearctic,United States (Texas),,,,,,,,,,,9,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/3db85a4a9-9488-4283-a28c-3e3d1e4b2c90
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Nearctopsylla princei Holland & Jameson, 1950",,,,,Slide,Nearctic,United States (California),,,,,,,,,,,5,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/38aadeb75-b459-4efe-af82-eb9248f96277
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Anomiopsyllus walkeri Barnes, 1965",,,,,Slide,Nearctic,United States (California),,,,,,,,,,,5,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/3de35c6b0-ba82-4839-b69e-0e880a657650
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Catallagia borealis Ewing, 1929",,,,,Slide,Nearctic,United States (West Virginia),,,,,,,,,,,4,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/34fbcd9ab-f693-4a22-b18a-7e50b4eb93c2
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Catallagia duffneri Lewis & Haas, 2001",,,,,Slide,Nearctic,United States (Arizona),,,,,,,,,,,4,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/3d65260a3-072d-4418-9789-e08217d02255
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Catallagia mathesoni Jameson, 1950",,,,,Slide,Nearctic,United States (California),,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/309a4d0bb-8800-4d85-ac14-a4684c3b8058
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Conorhinopsylla nidicola Jellison, 1945",,,,,Slide,Nearctic,United States (Kansas),,,,,,,,,,,52,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/330b0b743-a3e3-40ec-980e-8d8cf376e0ee
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Corypsylla ornata Fox, 1908",,,,,Slide,Nearctic,"United States (California, Minnesota, Montana, Oregon, Washington)",,,,,,,,,,,23,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/3504a10e0-2f7c-499c-9f60-5b8ec9882095
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Jordanopsylla allredi Traub & Tipton, 1951",,,,,Slide,Nearctic,United States (Utah),,,,,,,,,,,3,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/35dd07422-7d3e-43db-84d7-4d6a30ad33f1
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Megarthroglossus cavernicolus Mendez & Haas, 1972",,,,,Slide,Nearctic,"United States (Colorado, New Mexico)",,,,,,,,,,,14,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/364c0f01c-8089-4ad7-8da6-cb48a616b8ce
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Megarthroglossus weaveri Eads & Campos, 1977",,,,,Slide,Nearctic,United States (Colorado),,,,,,,,,,,10,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:02,http://n2t.net/ark:/65665/317718dd4-4ab4-4938-aca8-fc634aadb4fe
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Meringis agilis Eads, 1960",,,,,Slide,Nearctic,United States (Texas),,,,,,,,,,,15,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:16,http://n2t.net/ark:/65665/31dafd4b6-ab40-4187-be5d-652f0efda8c4
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Meringis disparalis Eads, 1979",,,,,Slide,Nearctic,United States (New Mexico),,,,,,,,,,,8,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:16,http://n2t.net/ark:/65665/3ff08c924-4ca6-4f89-9af4-d5a2e8580944
,,Species Inventory,Insecta,Siphonaptera,Vermipsyllidae,Chaetopsylla floridensis,,,,,Slide,Nearctic,United States (Colorado),,,,,,,,,,,9,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:17,http://n2t.net/ark:/65665/35bcaffad-629d-4208-b690-9e02a4e46784
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus affinis neglectus Smit, 1958",,,,,Slide,Nearctic,United States (Utah),,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/3525cb689-ed85-41a9-a8fd-45b13778079d
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,Dactylopsylla bluei,,,,,Slide,Nearctic,"United States (California, Nevada)",,,,,,,,,,,11,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/3eedefa17-1a55-4a3b-9cbc-d42e4da2d37a
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Dactylopsylla percernis Eads & Menzies, 1949",,,,,Slide,Nearctic,"United States (Colorado, Texas)",,,,,,,,,,,8,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/36ef5a7c0-8c17-46dc-a984-32943c2316b1
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,Foxella (Foxella) ignota apachina,,,,,Slide,Nearctic,United States (New Mexico),,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/3e4a93d09-fba1-49fb-9d36-80737689df3d
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,Thrassis francisi,,,,,Slide,Nearctic,"United States (Montana, Nevada)",,,,,,,,,,,9,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/33a100ff6-24c0-4c40-9a01-0034c126d0ac
,,Species Inventory,Insecta,Siphonaptera,Ischnopsyllidae,"Nycteridopsylla intermedia Lewis & Wilson, 1982",,,,,Slide,Nearctic,"United States (Colorado, Nevada)",,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/3e6ffebab-8127-44f3-a8ec-df06f64e8d88
,,Species Inventory,Insecta,Siphonaptera,Leptopsyllidae,Odontopsyllus multispinosus,,,,,Slide,Nearctic,"United States (Alabama, Alaska, Arkansas, Connecticut, District of Columbia, Florida, Georgia, Iowa, Kansas, Maryland, Massachusetts, Missouri, New Jersey, North Carolina, Ohio, Pennsylvania, South Carolina, Virginia)",,,,,,,,,,,114,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:35,http://n2t.net/ark:/65665/36437d071-69ed-4f91-b454-c5a53fc8e5f6
,,Species Inventory,Insecta,Siphonaptera,Leptopsyllidae,Peromyscopsylla ebrighti,,,,,Slide,Nearctic,United States (California),,,,,,,,,,,7,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:23,http://n2t.net/ark:/65665/346250d85-5db1-4a9c-beed-dd4b88fc0df6
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Meringis facilis Eads, 1979",,,,,Slide,Nearctic,"United States (Colorado, New Mexico)",,,,,,,,,,,9,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 20:59,http://n2t.net/ark:/65665/38e3daec9-0067-4819-ba50-799f7571f531
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Meringis nidi Williams & Hoff, 1951",,,,,Slide,Nearctic,"United States (Colorado, New Mexico, Texas)",,,,,,,,,,,70,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/366f1df61-9acb-4642-a9a0-9ea6842e945a
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Paratyphloceras oregonensis Ewing, 1940",,,,,Slide,Nearctic,United States (Oregon),,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/3bebacf5a-62e5-41bb-bb16-e66143c7fe45
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Rhadinopsylla (Acetnophthalmus) heiseri,,,,,Slide,Nearctic,"United States (California, Nevada, Utah)",,,,,,,,,,,36,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/311495327-759b-40b7-84a8-d1ed28781651
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Rhadinopsylla orama Smith, 1957",,,,,Slide,Nearctic,"United States (Maryland, Pennsylvania)",,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/317ce728b-435d-4aa7-a1b6-1216e05a567f
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Anomiopsyllus montanus Collins, 1935",,,,,Slide,Nearctic,"United States (Arizona, Montana)",,,,,,,,,,,3,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:00,http://n2t.net/ark:/65665/300ee632e-d362-4ea0-836d-533fa1c28af7
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Anomiopsyllus novomexicanensis Williams & Hoff, 1951",,,,,Slide,Nearctic,"United States (Arizona, Colorado, New Mexico, Texas)",,,,,,,,,,,188,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/39bf8d1b3-1981-4f63-8b52-2e28cfa401de
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Carteretta carteri Fox, 1927",,,,,Slide,Nearctic,"United States (California, Nevada, Utah)",,,,,,,,,,,13,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/315b97852-0b21-45db-aa57-5a3bf7584757
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Catallagia wymani,,,,,Slide,Nearctic,"United States (California, New Mexico)",,,,,,,,,,,40,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/3c403f1f0-68df-4354-b454-b0bc5d10282b
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Corypsylla kohlsi,,,,,Slide,Nearctic,"United States (California, Oregon)",,,,,,,,,,,16,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/3c8a48597-0fae-40de-9bec-53f36799146c
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Meringis dipodomys Kohls, 1938",,,,,Slide,Nearctic,"United States (Arizona, California, Nevada, New Mexico, Texas, Utah)",,,,,,,,,,,225,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:16,http://n2t.net/ark:/65665/3ad1b69fa-5f9d-44eb-835b-e2ed2c54a59c
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Stenoponia americana,,,,,Slide,Nearctic,"United States (Alabama, Alaska, Colorado, Deleware, District of Columbia, Florida, Georgia, Iowa, Kansas, Maine, Maryland, Massachusetts, New York, North Carolina, Ohio, Pennsylvania, South Carolina, Tennessee, Virginia)",,,,,,,,,,,103,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:33,http://n2t.net/ark:/65665/325c201fc-e885-4ec3-807b-6fb2325f0d98
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Trichopsylloides oregonensis Ewing, 1938",,,,,Slide,Nearctic,United States (Oregon),,,,,,,,,,,10,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:16,http://n2t.net/ark:/65665/36942d6bf-6f8e-4cc2-a117-20b96ecf17c4
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,Cediopsylla inaequalis,,,,,Slide,Nearctic,"United States (Arizona, California, Colorado, Idaho, Minnesota, Montana, Nevada, New Mexico, Oregon, Utah, Washington, Wyoming)",,,,,,,,,,,287,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:33,http://n2t.net/ark:/65665/37605da5b-3da2-46e7-bddc-f0405a432b1e
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Hectopsylla suarezi Fox, 1929",,,,,Slide,Nearctic,United States (Arizona),,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:17,http://n2t.net/ark:/65665/32784ab37-8d3a-48b4-ac04-4cbf3c2e02d8
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Ceratophyllus) rossittensis swansoni Chi-Ying, 1974",,,,,Slide,Nearctic,United States (Montana),,,,,,,,,,,87,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/3c654d5f7-dc97-4d9a-9aba-50f64b963d46
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Monopsyllus) vison fousta Hubbard, 1952",,,,,Slide,Nearctic,United States (Washington),,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/30dd591cf-76bd-49f7-96d3-4c9f0aaee17a
