Order,Infraorder,Superfamily,FAMILY,SUBFAMILY,GENUS,SPECIES,subspecies,Author,YEAR,SYNONYM(S),,Fossil
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Craneopsyllinae,Barreropsylla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Bibikovana,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Brachyctenonotus,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Lycopsyllidae,,Bradiopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Brevictenidia,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Caenopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Calceopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Anomiopsyllinae,Callistopsyllus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Callopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Carteretta,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Catallagia,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Cediopsylla,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Archaeopsyllinae,Centetipsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Ceratophyllus,,,,,"Ceratopsyllus Curtis, 1932",,
Siphonaptera,Pulicomorpha,Vermipsylloidea  ,Vermipsyllidae,,Chaetopsylla,,,,1903,"Achaetopsylla Argyropulo, 1948; Oncopsylla Wahlgren, 1903 (junior synonym)",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Chiastopsyllinae,Chiastopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Chiliopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Chimaeropsyllinae,Chimaeropsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Chinghaipsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Chiropteropsylla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Choristopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Citellophilus,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Craneopsyllinae,Cleopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Anomiopsyllinae,Conorhinopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Conothobius,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Coorilla,,,,,,,
Siphonaptera,Pulicomorpha,Coptopsylloidea,Coptopsyllidae,,Coptopsylla,,,,,"Macocoptopsylla Ioff, 1953; Neocoptopsylla Wagner, 1932; Paracoptopsylla Argyropulo, 1938  (subgenus of Coptopsylla)",,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Stephanocircinae,Coronapsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Doratopsyllinae,Corrodopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Corypsylla,,,,,"Corypsylloides Hubbard, 1940",,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Craneopsyllinae,Craneopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Cratynius,,,,,"Johnsonaepsylla Traub, 1952",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Chiastopsyllinae,Cryptopsylla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Ctenidiosomus,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Pulicinae,Ctenocephalides,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Hystrichopsyllidae,Hystrichopsyllinae,Ctenoparia,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,,,,,"Spalacopsylla Kolenati, 1856 (junior synonym)",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,,Ctenophthalmus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ctenophyllus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Dactylopsyllinae,Dactylopsylla,,,,,"Foxelloides Hubbard, 1943",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Dampfia,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Dasypsyllus,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Pulicinae,Delopsylla,,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Delostichus,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Delotelis,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Epirimiinae,Demeillionia,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Desertopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Dinopsyllinae,Dinopsyllus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Dolichopsyllus,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Doratopsyllinae,Doratopsylla,,,,,,,
Siphonaptera,Pulicomorpha,Vermipsylloidea  ,Vermipsyllidae,,Dorcadia,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Pulicinae,Echidnophaga,,,,,"Argopsylla Enderlein, 1903; Xestopsylla Baker, 1904",,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Ectinorus,,,,,"Dysmicus Jordan, 1942",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Anomiopsyllinae,Eopsylla,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Eospilopsyllus,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Epirimiinae,Epirimia,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Epitedia,,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Eritranis,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Ernestinia,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Euhoplopsyllus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Eumolpianus,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Farhangia,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Dactylopsyllinae,Foxella,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Frontopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Genoneopsylla,,,,,"Evansipsylla Traub, 1968",,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Geohollandia,,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Rhopalopsyllinae,Gephyropsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Geusibia,,,,,"Augustsonius Hubbard, 1941",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Glaciopsyllus,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Gryphopsylla,,,,,"Migrastivalius Traub, 1980 (subgenus)",,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Gymnomeropsylla,,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Rhopalopsyllinae,Hectiella,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Tungidae,,Hectopsylla,,,,,"Hectoropsylla Oudemans, 1906; Rhynchopsyllus Haller, 1880; Maxilliopsylla Schreiter & Shannon, 1927",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Hollandipsylla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Hoogstraalia,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Hopkinsipsylla,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Hoplopsyllus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Hormopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Chimaeropsyllinae,Hypsophthalmus,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Hystrichopsyllidae,Hystrichopsyllinae,Hystrichopsylla,,,,,"Hystroceras Ioff & Scalon, 1950 (unrecognized subgenus)",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Doratopsyllinae,Idilla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Idiochaetis,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Igioffius,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Ischnopsyllus,,,,,"Ceratopsylla Wagner, 1988; Nychopsyllus Eysell, 1913; Nycteridiphilis K. Dalla Torre, 1914; Hirtopsylla Argyropulo, 1948 (unrecognized subgenus); Spalacopsylla Oudemans, 1906 (junior synonym)",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Jellisonia,,,,,"Pleochaetoides Augustson, 1944 (subgenus of Jellisonia); Jellisonia Traub, 1944 (subgenus)",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Anomiopsyllinae,Jordanopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Kohlsia,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Lagaropsylla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Lentistivalius,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Leptopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Libyastus,,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Listronius,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Listropsyllinae,Listropsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Liuopsyllinae,Liuopsylla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Lycopsyllidae,,Lycopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Hystrichopsyllidae,Macropsyllinae,Macropsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Epirimiinae,Macroscelidopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Macrostylophora,,,,1929,"Aceratophyllus Ewing, 1929; Neoceratophyllus Liu, 1939",,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Malacopsyllidae,,Malacopsylla,,,,,"Megapsylla Baker, 1898",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Malaraeus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Margopsylla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Medwayella,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Megabothris,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Anomiopsyllinae,Megarthroglossus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Megathoracipsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Meringis,,,,,"Atheropsylla Stewart, 1940",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Mesopsylla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Metastivalius,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Minyctenopsyllus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Mioctenopsylla,,,,,"Boreopsyllus Ewing, 1929",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Mitchella,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Moeopsyllinae,Moeopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Monopsyllus,,,,,"Concavopsylla Liu, 1956",,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Muesebeckella,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Musserellus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Myodopsylla,,,,,"Myodopsylloides Augustson, 1941 (junior synonym)",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,ceratophyllidae,Ceratophyllinae,Myoxopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Nearctopsylla,,,,,"Hollandiana Hopkins, 1951 syn of subgenus Beringiopsylla Ioff, 1950",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Neopsylla,,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Rhopalopsyllinae,Neotropsylla,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Tungidae,,Neotunga,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Neotyphloceras,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Archaeopsyllinae,Nesolagobius,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Nestivalius,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Notiopsylla,,,,,"Goniopsyllus Baker, 1906 (preoccupied as genus of Crestacea, Jordan & Rothschild, 1914 proposed Notiopsylla as nomen novum for Goniopsyllus)",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Nycteridopsylla,,,,,"Aneptescopsylla Ioff, 1953 (unrecognized subgenus); Dinycteridopsylla Ioff, 1953 (unrecognized subgenus); Hexanycteropsylla Ioff, 1953 (unrecognized subgenus); Eptescopsylla I. Fox, 1940",,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Obtusifrontia,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ochotonobius,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Odontopsyllus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ophthalmopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Opisodasys,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Orchopeas,,,,,"Bakerella Wagner, 1930",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ornithophaga,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea,Pulicidae,Spilopsyllinae,Ornithopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Oropsylla,,,,,"Aethopsylla Stewart & Holland, 1940",,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Orthopsylloides,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Oxyparius,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Pagipsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Papuapsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Paraceras,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Paractenopsyllus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Paramonopsyllus,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Paraneopsylla,,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Parapsyllus,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Parapulex,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Parastivalius,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Parathrassis,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Paratyphloceras,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Pariodontis,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Peromyscopsylla,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,,Phacopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Phaenopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Phalacropsylla,,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Malacopsyllidae,,Phthiropsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Pleochaetis,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Craneopsyllinae,Plocopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Plusaetis,,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Rhopalopsyllinae,Polygenis,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Porribius,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Chiastopsyllinae,Praopsylla,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Procaviopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Psittopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Ptilopsylla,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Pulicinae,Pulex,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Pulicella,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Pygiopsylla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Rectidigitus,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,,,,,"Rectofrontia Wagner, 1930 (synonym of subgenus Actenophthalmus); Rangulpsylla Darskaya, 1949 (synonym of subgenus Actenophthalmus)",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Rhinolophopsylla,,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Rhopalopsyllinae,Rhopalopsyllus,,,,,"Rothschildella Enderlein, 1912",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Rosickyiana,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Rostropsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Rothschildiana,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Rothschildopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Rowleyella,,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Rhopalopsyllinae,Scolopsyllus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Serendipsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Sigmactenus,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Smitella,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Smitipsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Craneopsyllinae,Sphinctopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Dactylopsyllinae,Spicata,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Spilosyllus,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Spuropsylla,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Stenischia,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Anomiopsyllinae,Stenistomera,,,,,"Miochaeta Good, 1942 (sunken subgenus)",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Stenoponiinae,Stenoponia,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Stephanocircinae,Stephanocircus,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Hystrichopsyllidae,Macropsyllinae,Stephanopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Sternopsylla,,,,,"Aptilopsylla Ewing, 1940",,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Stivalius,,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Strepsylla,,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Striopsylla,,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Syngenopsyllus,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Synopsyllus,,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Synosternus,,,,,,,
