dwc:taxonID	dwc:parentNameUsageID	dwc:acceptedNameUsageID	dwc:originalNameUsageID	dwc:datasetID	dwc:taxonomicStatus	dwc:taxonRank	dwc:scientificName	gbif:genericName	dwc:specificEpithet	dwc:infraspecificEpithet	dwc:nameAccordingTo	dwc:namePublishedIn	dwc:nomenclaturalCode	dwc:nomenclaturalStatus	dwc:taxonRemarks	dcterms:references
113650	113620				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus russulae galloibericus Beaucournu & Lumaret, 1972	Ctenophthalmus	russulae	galloibericus			ICZN			
113610	x4Q				ACCEPTED	SPECIES	Ctenophthalmus rostigayevi Peus, 1977	Ctenophthalmus	rostigayevi				ICZN			
113670	x4Q				ACCEPTED	SPECIES	Ctenophthalmus ubayensis Lumaret & Lumaret, 1969	Ctenophthalmus	ubayensis				ICZN			
113680	113670				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus ubayensis ubayensis Lumaret & Lumaret, 1969	Ctenophthalmus	ubayensis	ubayensis			ICZN			
113690	113670				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus ubayensis ianlinni Beaucournu, 1969	Ctenophthalmus	ubayensis	ianlinni			ICZN			
113710	x4Q				ACCEPTED	SPECIES	Ctenophthalmus hypanis Ioff, 1950	Ctenophthalmus	hypanis				ICZN			
113730	113710				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus hypanis riciensis Ioff, 1953	Ctenophthalmus	hypanis	riciensis			ICZN			
113720	113710				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus hypanis hypanis Ioff, 1950	Ctenophthalmus	hypanis	hypanis			ICZN			
113740	x4Q				ACCEPTED	SPECIES	Ctenophthalmus wagneri Tiflov, 1928	Ctenophthalmus	wagneri				ICZN			
113770	113740				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus wagneri schuriscus Ioff, 1940	Ctenophthalmus	wagneri	schuriscus			ICZN			
113750	113740				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus wagneri wagneri Tiflov, 1928	Ctenophthalmus	wagneri	wagneri			ICZN			
113760	113740				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus wagneri krym Ioff, 1953	Ctenophthalmus	wagneri	krym			ICZN			
113790	x4Q				ACCEPTED	SPECIES	Ctenophthalmus haagi Traub, 1950	Ctenophthalmus	haagi				ICZN			
113830	x4Q				ACCEPTED	SPECIES	Ctenophthalmus sanborni Traub, 1950	Ctenophthalmus	sanborni				ICZN			
113800	x4Q				ACCEPTED	SPECIES	Ctenophthalmus pseudagyrtes Baker, 1904	Ctenophthalmus	pseudagyrtes				ICZN			
113820	113800				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus pseudagyrtes micropus Traub, 1950	Ctenophthalmus	pseudagyrtes	micropus			ICZN			
113810	113800				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus pseudagyrtes pseudagyrtes Baker, 1904	Ctenophthalmus	pseudagyrtes	pseudagyrtes			ICZN			
113850	x4Q				ACCEPTED	SPECIES	Ctenophthalmus dilatatus Wagner, 1928	Ctenophthalmus	dilatatus				ICZN			
113870	x4Q				ACCEPTED	SPECIES	Ctenophthalmus acuminatus Ioff & Argyropulo, 1934	Ctenophthalmus	acuminatus				ICZN			
113880	x4Q				ACCEPTED	SPECIES	Ctenophthalmus bithynicus Peus, 1977	Ctenophthalmus	bithynicus				ICZN			
113890	x4Q				ACCEPTED	SPECIES	Ctenophthalmus fissurus Wagner, 1928	Ctenophthalmus	fissurus				ICZN			
113900	x4Q				ACCEPTED	SPECIES	Ctenophthalmus harputus Aktas, 1989	Ctenophthalmus	harputus				ICZN			
113910	x4Q				ACCEPTED	SPECIES	Ctenophthalmus inornatus Wagner, 1916	Ctenophthalmus	inornatus				ICZN			
113920		113910			SYNONYM	SPECIES	Typhlopsylla phrator Jordan, 1929	Typhlopsylla	phrator				ICZN			
113930	x4Q				ACCEPTED	SPECIES	Ctenophthalmus reconditus Peus, 1977	Ctenophthalmus	reconditus				ICZN			
113940	x4Q				ACCEPTED	SPECIES	Ctenophthalmus rettigi Rothschild, 1908	Ctenophthalmus	rettigi				ICZN			
113950	113940				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus rettigi rettigi Rothschild, 1908	Ctenophthalmus	rettigi	rettigi			ICZN			
113960	113940				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus rettigi smiti Klein, 1963	Ctenophthalmus	rettigi	smiti			ICZN			
113980	x4Q				ACCEPTED	SPECIES	Ctenophthalmus turcicus Jordan, 1946	Ctenophthalmus	turcicus				ICZN			
113970	x4Q				ACCEPTED	SPECIES	Ctenophthalmus spiniger Peus, 1978	Ctenophthalmus	spiniger				ICZN			
111160	x4Q				ACCEPTED	SPECIES	Ctenophthalmus baeticus Rothschild, 1910	Ctenophthalmus	baeticus				ICZN			
111200	111160				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus baeticus gemellus Beaucournu, 1975	Ctenophthalmus	baeticus	gemellus			ICZN			
111180	111160				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus baeticus arvernus Jordan, 1931	Ctenophthalmus	baeticus	arvernus			ICZN			
111190	111160				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus baeticus boisseauorum Beaucournu, 1968	Ctenophthalmus	baeticus	boisseauorum			ICZN			
111170	111160				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus baeticus baeticus Rothschild, 1910	Ctenophthalmus	baeticus	baeticus			ICZN			
111210	x4Q				ACCEPTED	SPECIES	Ctenophthalmus bifidatus Smit, 1960	Ctenophthalmus	bifidatus				ICZN			
138580	111210				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus bifidatus mancus Beaucournu & Ohran, 1986	Ctenophthalmus	bifidatus	mancus			ICZN			
111220	111210				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus bifidatus bifidatus Smit, 1960	Ctenophthalmus	bifidatus	bifidatus			ICZN			
111230		111220			AMBIGUOUS_SYNONYM	SUBSPECIES	Ctenophthalmus bifidatus mancus Beaucournu & Ohran, 1986	Ctenophthalmus	bifidatus	mancus			ICZN			
111030	x4Q				ACCEPTED	SPECIES	Ctenophthalmus andorrensis Smit, 1960	Ctenophthalmus	andorrensis				ICZN			
111060	111030				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus andorrensis veletensis Beaucournu, Gilot & Vericad, 1973	Ctenophthalmus	andorrensis	veletensis			ICZN			
111040	111030				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus andorrensis andorrensis Smit, 1960	Ctenophthalmus	andorrensis	andorrensis			ICZN			
111050	111030				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus andorrensis catalaniensis Beaucournu, 1973	Ctenophthalmus	andorrensis	catalaniensis			ICZN			
111070	x4Q				ACCEPTED	SPECIES	Ctenophthalmus apertus Jordan & Rothschild, 1921	Ctenophthalmus	apertus				ICZN			
111130	111070				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus apertus meylani Beaucournu, Gilot & Vericad, 1973	Ctenophthalmus	apertus	meylani			ICZN			
111140	111070				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus apertus personatus Beaucournu & Launay, 1978	Ctenophthalmus	apertus	personatus			ICZN			
111150	111070				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus apertus queirozi Beaucournu, 1972	Ctenophthalmus	apertus	queirozi			ICZN			
111110	111070				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus apertus gilcolladoi Wagner, 1939	Ctenophthalmus	apertus	gilcolladoi			ICZN			
111120	111070				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus apertus gosalbezi Beaucournu, 1975	Ctenophthalmus	apertus	gosalbezi			ICZN			
111080	111070				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus apertus apertus Jordan & Rothschild, 1921	Ctenophthalmus	apertus	apertus			ICZN			
111090	111070				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus apertus allani Smit, 1955	Ctenophthalmus	apertus	allani			ICZN			
111100	111070				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus apertus azevedoi Beaucournu, 1972	Ctenophthalmus	apertus	azevedoi			ICZN			
110600	x4Q				ACCEPTED	SPECIES	Ctenophthalmus expansus Traub, 1950	Ctenophthalmus	expansus				ICZN			
110620	110600				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus expansus myodosus Traub & Barrera, 1966	Ctenophthalmus	expansus	myodosus			ICZN			
110610	110600				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus expansus expansus Traub, 1950	Ctenophthalmus	expansus	expansus			ICZN			
110640	x4Q				ACCEPTED	SPECIES	Ctenophthalmus agyrtes (Heller, 1896)	Ctenophthalmus	agyrtes				ICZN			
110810	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes ohridanus Wagner, 1939	Ctenophthalmus	agyrtes	ohridanus			ICZN			
110820	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes pelikani Rosicky, 1959	Ctenophthalmus	agyrtes	pelikani			ICZN			
110830	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes peusianus Rosicky, 1955	Ctenophthalmus	agyrtes	peusianus			ICZN			
110850		110830			SYNONYM	SUBSPECIES	Ctenophthalmus agyrtes obenbergeri Rosicky, 1957	Ctenophthalmus	agyrtes	obenbergeri			ICZN			
110840		110830			SYNONYM	SUBSPECIES	Ctenophthalmus agyrtes jiroveci Rosicky, 1955	Ctenophthalmus	agyrtes	jiroveci			ICZN			
110880	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes prothelenus Peus, 1958	Ctenophthalmus	agyrtes	prothelenus			ICZN			
110890	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes provincialis Rothschild, 1910	Ctenophthalmus	agyrtes	provincialis			ICZN			
110930	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes sardiniensis Ioff, 1928	Ctenophthalmus	agyrtes	sardiniensis			ICZN			
110920	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes rugosus Peus, 1959	Ctenophthalmus	agyrtes	rugosus			ICZN			
110900	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes romanicus Suciu, 1973	Ctenophthalmus	agyrtes	romanicus			ICZN			
110910	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes ropotamensis Rosicky, 1959	Ctenophthalmus	agyrtes	ropotamensis			ICZN			
110940	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes serbicus Wagner, 1930	Ctenophthalmus	agyrtes	serbicus			ICZN			
110960		110940			SYNONYM	SUBSPECIES	Ctenophthalmus agyrtes kraljevensis Wagner, 1930	Ctenophthalmus	agyrtes	kraljevensis			ICZN			
110950		110940			SYNONYM	SUBSPECIES	Ctenophthalmus agyrtes hadzhii Rosicky & Carnelutti, 1959	Ctenophthalmus	agyrtes	hadzhii			ICZN			
110970	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes smitianus Peus, 1950	Ctenophthalmus	agyrtes	smitianus			ICZN			
110990	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes verbanus Jordan & Rothschild, 1920	Ctenophthalmus	agyrtes	verbanus			ICZN			
111000		110990			SYNONYM	SUBSPECIES	Ctenophthalmus agyrtes oreadis Jordan & Rothschild, 1920	Ctenophthalmus	agyrtes	oreadis			ICZN			
111010	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes wagnerianus Peus, 1950	Ctenophthalmus	agyrtes	wagnerianus			ICZN			
111020		111010			SYNONYM	SUBSPECIES	Ctenophthalmus agyrtes carnicus Rosicky & Carnelutti, 1959	Ctenophthalmus	agyrtes	carnicus			ICZN			
110980	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes taygetus Peus, 1958	Ctenophthalmus	agyrtes	taygetus			ICZN			
110720	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes dinarus Rostigayev, 1959	Ctenophthalmus	agyrtes	dinarus			ICZN			
110730	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes eurous Jordan & Rothschild, 1912	Ctenophthalmus	agyrtes	eurous			ICZN			
110740	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes fennicus Peus, 1959	Ctenophthalmus	agyrtes	fennicus			ICZN			
110750	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes graecus Jordan, 1926	Ctenophthalmus	agyrtes	graecus			ICZN			
110760		110750			SYNONYM	SUBSPECIES	Ctenophthalmus agyrtes jordanianus Peus, 1950	Ctenophthalmus	agyrtes	jordanianus			ICZN			
110770	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes impavidus Jordan, 1928	Ctenophthalmus	agyrtes	impavidus			ICZN			
110780		110770			SYNONYM	SUBSPECIES	Ctenophthalmus agyrtes sapaudianus Beaucournu, 1964	Ctenophthalmus	agyrtes	sapaudianus			ICZN			
110790	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes kleinschmidtianus Peus, 1950	Ctenophthalmus	agyrtes	kleinschmidtianus			ICZN			
110800		110790			SYNONYM	SUBSPECIES	Ctenophthalmus agyrtes noster Ioff, 1953	Ctenophthalmus	agyrtes	noster			ICZN			
110650	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes agyrtes (Heller, 1896)	Ctenophthalmus	agyrtes	agyrtes			ICZN			
110680		110650			SYNONYM	SUBSPECIES	Ctenophthalmus agyrtes hanzaki Rosicky, 1951	Ctenophthalmus	agyrtes	hanzaki			ICZN			
110670		110650			AMBIGUOUS_SYNONYM	SUBSPECIES	Ctenophthalmus agyrtes bosnicus Wagner, 1930	Ctenophthalmus	agyrtes	bosnicus			ICZN			
138720	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes bosnicus Wagner, 1930	Ctenophthalmus	agyrtes	bosnicus			ICZN			
110710	110640				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus agyrtes cultur Beaucournu, Valle & Launay, 1981	Ctenophthalmus	agyrtes	cultur			ICZN			
110660		110640			SYNONYM	SPECIES	Ctenophthalmus agyrtoides Wahlgren, 1911	Ctenophthalmus	agyrtoides				ICZN			
110580	x4Q				ACCEPTED	SPECIES	Ctenophthalmus caballeroi Barrera & Machado, 1960	Ctenophthalmus	caballeroi				ICZN			
110590	x4Q				ACCEPTED	SPECIES	Ctenophthalmus cryptotis Traub & Barrera, 1966	Ctenophthalmus	cryptotis				ICZN			
111440	x4Q				ACCEPTED	SPECIES	Ctenophthalmus microphthalma Beaucournu & Kock, 1996	Ctenophthalmus	microphthalma				ICZN			
111430	x4Q				ACCEPTED	SPECIES	Ctenophthalmus hispanicus Jordan, 1938	Ctenophthalmus	hispanicus				ICZN			
111530	x4Q				ACCEPTED	SPECIES	Ctenophthalmus proximus (Wagner, 1903)	Ctenophthalmus	proximus				ICZN			
111450	x4Q				ACCEPTED	SPECIES	Ctenophthalmus niethammeri Beaucournu, Valle & Launay, 1981	Ctenophthalmus	niethammeri				ICZN			
111460	111450				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus niethammeri niethammeri Beaucournu, Valle & Launay, 1981	Ctenophthalmus	niethammeri	niethammeri			ICZN			
111470	111450				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus niethammeri aspromontis Beaucournu, Valle & Launay, 1981	Ctenophthalmus	niethammeri	aspromontis			ICZN			
111330	x4Q				ACCEPTED	SPECIES	Ctenophthalmus capriciosus Smit, 1960	Ctenophthalmus	capriciosus				ICZN			
111340	111330				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus capriciosus capriciosus Smit, 1960	Ctenophthalmus	capriciosus	capriciosus			ICZN			
111350	111330				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus capriciosus bychowskyi Vysotskaya, 1968	Ctenophthalmus	capriciosus	bychowskyi			ICZN			
111360		111350			SYNONYM	SUBSPECIES	Ctenophthalmus capriciosus carpathicus Suciu, 1969	Ctenophthalmus	capriciosus	carpathicus			ICZN			
111240	x4Q				ACCEPTED	SPECIES	Ctenophthalmus bisoctodentatus Kolenati, 1863	Ctenophthalmus	bisoctodentatus				ICZN			
111320	111240				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus bisoctodentatus suciuae Beaucournu & Grulich, 1981	Ctenophthalmus	bisoctodentatus	suciuae			ICZN			
111290	111240				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus bisoctodentatus heselhausi (Oudemans, 1914)	Ctenophthalmus	bisoctodentatus	heselhausi			ICZN			
111300		111290			SYNONYM	SUBSPECIES	Ctenophthalmus bisoctodentatus occidentalis Smit, 1956	Ctenophthalmus	bisoctodentatus	occidentalis			ICZN			
111250	111240				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus bisoctodentatus bisoctodentatus Kolenati, 1863	Ctenophthalmus	bisoctodentatus	bisoctodentatus			ICZN			
111310	111240				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus bisoctodentatus certus Beaucournu, 1979	Ctenophthalmus	bisoctodentatus	certus			ICZN			
111280		111240			SYNONYM	SPECIES	Ctenophthalmus musculi Kolenati, 1856	Ctenophthalmus	musculi				ICZN			
111270		111240			SYNONYM	SPECIES	Ctenophthalmus bisseptemdentatus Kolenati, 1863	Ctenophthalmus	bisseptemdentatus				ICZN			
111260		111240			SYNONYM	SPECIES	Ctenophthalmus adetus Jordan & Rothschild, 1920	Ctenophthalmus	adetus				ICZN			
111410	x4Q				ACCEPTED	SPECIES	Ctenophthalmus fransmiti Suciu, 1969	Ctenophthalmus	fransmiti				ICZN			
111420		111410			SYNONYM	SPECIES	Ctenophthalmus lydiae Lewis, 1970	Ctenophthalmus	lydiae				ICZN			
111370	x4Q				ACCEPTED	SPECIES	Ctenophthalmus egregius Peus, 1964	Ctenophthalmus	egregius				ICZN			
111380	111370				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus egregius egregius Peus, 1964	Ctenophthalmus	egregius	egregius			ICZN			
111400	111370				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus egregius garganus Beaucournu & Grulich, 1976	Ctenophthalmus	egregius	garganus			ICZN			
111390	111370				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus egregius celatus Beaucournu, Valle & Launay, 1981	Ctenophthalmus	egregius	celatus			ICZN			
111650	x4Q				ACCEPTED	SPECIES	Ctenophthalmus allisoni Smit, 1962	Ctenophthalmus	allisoni				ICZN			
111630	x4Q				ACCEPTED	SPECIES	Ctenophthalmus acanthurus Jordan & Rothschild, 1913	Ctenophthalmus	acanthurus				ICZN			
111660	x4Q				ACCEPTED	SPECIES	Ctenophthalmus angolensis Ribeiro, 1975	Ctenophthalmus	angolensis				ICZN			
111640	x4Q				ACCEPTED	SPECIES	Ctenophthalmus acunus Jordan, 1929	Ctenophthalmus	acunus				ICZN			
111540	x4Q				ACCEPTED	SPECIES	Ctenophthalmus solutus Jordan & Rothschild, 1920	Ctenophthalmus	solutus				ICZN			
111570	111540				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus solutus nasutus Beaucournu, Valle & Launay, 1989	Ctenophthalmus	solutus	nasutus			ICZN			
111580	111540				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus solutus siculus Peus, 1959	Ctenophthalmus	solutus	siculus			ICZN			
111550	111540				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus solutus solutus Jordan & Rothschild, 1920	Ctenophthalmus	solutus	solutus			ICZN			
111560		111550			SYNONYM	SUBSPECIES	Ctenophthalmus solutus ukrainica Yurkina, 1961	Ctenophthalmus	solutus	ukrainica			ICZN			
111480	x4Q				ACCEPTED	SPECIES	Ctenophthalmus nobilis (Rothschild, 1898)	Ctenophthalmus	nobilis				ICZN			
111490	111480				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus nobilis nobilis (Rothschild, 1898)	Ctenophthalmus	nobilis	nobilis			ICZN			
111520	111480				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus nobilis vulgaris Smit, 1955	Ctenophthalmus	nobilis	vulgaris			ICZN			
111510	111480				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus nobilis dobyi Beaucournu, 1962	Ctenophthalmus	nobilis	dobyi			ICZN			
111610	x4Q				ACCEPTED	SPECIES	Ctenophthalmus dux Jordan & Rothschild, 1915	Ctenophthalmus	dux				ICZN			
111590	x4Q				ACCEPTED	SPECIES	Ctenophthalmus stirps Beaucournu & Orhan, 1983	Ctenophthalmus	stirps				ICZN			
111740	x4Q				ACCEPTED	SPECIES	Ctenophthalmus blandulus Smit, 1960	Ctenophthalmus	blandulus				ICZN			
111760	x4Q				ACCEPTED	SPECIES	Ctenophthalmus calceatus Waterston, 1912	Ctenophthalmus	calceatus				ICZN			
111810	111760				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus calceatus tholatus Traub, 1963	Ctenophthalmus	calceatus	tholatus			ICZN			
111770	111760				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus calceatus calceatus Waterston, 1912	Ctenophthalmus	calceatus	calceatus			ICZN			
111790	111760				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus calceatus cabirus Jordan & Rothschild, 1913	Ctenophthalmus	calceatus	cabirus			ICZN			
111800		111760			SYNONYM	SPECIES	Ctenophthalmus isochaetus Wagner, 1930	Ctenophthalmus	isochaetus				ICZN			
111780		111760			SYNONYM	SPECIES	Ctenophthalmus septentrionalis De Meillon, 1940	Ctenophthalmus	septentrionalis				ICZN			
111750	x4Q				ACCEPTED	SPECIES	Ctenophthalmus caecus Beaucournu & Morel, 1992	Ctenophthalmus	caecus				ICZN			
111820	x4Q				ACCEPTED	SPECIES	Ctenophthalmus chrysochloridis Smit, 1975	Ctenophthalmus	chrysochloridis				ICZN			
111670	x4Q				ACCEPTED	SPECIES	Ctenophthalmus ansorgei Rothschild, 1907	Ctenophthalmus	ansorgei				ICZN			
111680	111670				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus ansorgei ansorgei Rothschild, 1907	Ctenophthalmus	ansorgei	ansorgei			ICZN			
111690	111670				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus ansorgei catanganus Jordan, 1936	Ctenophthalmus	ansorgei	catanganus			ICZN			
111700	x4Q				ACCEPTED	SPECIES	Ctenophthalmus arcanus Smit, 1960	Ctenophthalmus	arcanus				ICZN			
111710	x4Q				ACCEPTED	SPECIES	Ctenophthalmus atomus Jordan & Rothschild, 1913	Ctenophthalmus	atomus				ICZN			
111720	x4Q				ACCEPTED	SPECIES	Ctenophthalmus bacopus Jordan, 1933	Ctenophthalmus	bacopus				ICZN			
111730		111720			SYNONYM	SPECIES	Ctenophthalmus segregus Jordan, 1937	Ctenophthalmus	segregus				ICZN			
111920	x4Q				ACCEPTED	SPECIES	Ctenophthalmus engis Rothschild, 1907	Ctenophthalmus	engis				ICZN			
111930	x4Q				ACCEPTED	SPECIES	Ctenophthalmus eumeces Jordan & Rothschild, 1913	Ctenophthalmus	eumeces				ICZN			
111940	x4Q				ACCEPTED	SPECIES	Ctenophthalmus evidens Jordan, 1929	Ctenophthalmus	evidens				ICZN			
111990	111940				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus evidens modicus Jordan, 1933	Ctenophthalmus	evidens	modicus			ICZN			
112000	111940				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus evidens wilkesi Hubbard, 1963	Ctenophthalmus	evidens	wilkesi			ICZN			
111980	111940				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus evidens elgonensis Jordan, 1938	Ctenophthalmus	evidens	elgonensis			ICZN			
111950	111940				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus evidens evidens Jordan, 1929	Ctenophthalmus	evidens	evidens			ICZN			
111960	111940				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus evidens abyssinicus Beaucournu, 1991	Ctenophthalmus	evidens	abyssinicus			ICZN			
111970	111940				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus evidens convexus Smit, 1975	Ctenophthalmus	evidens	convexus			ICZN			
112010	x4Q				ACCEPTED	SPECIES	Ctenophthalmus eximius Jordan & Rothschild, 1913	Ctenophthalmus	eximius				ICZN			
111830	x4Q				ACCEPTED	SPECIES	Ctenophthalmus cophurus Jordan & Rothschild, 1913	Ctenophthalmus	cophurus				ICZN			
111870	111830				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus cophurus prolapsus Smit, 1975	Ctenophthalmus	cophurus	prolapsus			ICZN			
111880	111830				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus cophurus schmiederi Hubbard, 1966	Ctenophthalmus	cophurus	schmiederi			ICZN			
111850	111830				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus cophurus grzimeki Hubbard, 1964	Ctenophthalmus	cophurus	grzimeki			ICZN			
111860	111830				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus cophurus hemingwayi Hubbard, 1963	Ctenophthalmus	cophurus	hemingwayi			ICZN			
111840	111830				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus cophurus cophurus Jordan & Rothschild, 1913	Ctenophthalmus	cophurus	cophurus			ICZN			
111890	x4Q				ACCEPTED	SPECIES	Ctenophthalmus debrauwerei Berteaux, 1949	Ctenophthalmus	debrauwerei				ICZN			
111900	x4Q				ACCEPTED	SPECIES	Ctenophthalmus devignati Jordan, 1941	Ctenophthalmus	devignati				ICZN			
111910	x4Q				ACCEPTED	SPECIES	Ctenophthalmus digitosignatus Mahnert, 1978	Ctenophthalmus	digitosignatus				ICZN			
114430	x4Q				ACCEPTED	SPECIES	Ctenophthalmus spalacis Jordan & Rothschild, 1911	Ctenophthalmus	spalacis				ICZN			
114440		114430			SYNONYM	SPECIES	Typhlopsylla typhlus (Victor [Motschulsky] , 1840)	Typhlopsylla	typhlus				ICZN			
114410	x4Q				ACCEPTED	SPECIES	Ctenophthalmus ruris Jordan, 1929	Ctenophthalmus	ruris				ICZN			
114420		114410			SYNONYM	SUBSPECIES	Ctenophthalmus ruris karamani Wagner, 1936	Ctenophthalmus	ruris	karamani			ICZN			
114360	x4Q				ACCEPTED	SPECIES	Ctenophthalmus gigantospalacis Ioff, 1929	Ctenophthalmus	gigantospalacis				ICZN			
114380	114360				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus gigantospalacis uralospalacis Tiflov & Usov, 1939	Ctenophthalmus	gigantospalacis	uralospalacis			ICZN			
114370	114360				ACCEPTED	INFRASPECIFIC_NAME	Ctenophthalmus gigantospalacis gigantospalacis Ioff, 1929	Ctenophthalmus	gigantospalacis	gigantospalacis			ICZN			
114340	x4Q				ACCEPTED	SPECIES	Ctenophthalmus baueri Peus, 1978	Ctenophthalmus	baueri				ICZN			
114400	x4Q				ACCEPTED	SPECIES	Ctenophthalmus monticola (Kohaut, 1904)	Ctenophthalmus	monticola				ICZN			
114390	x4Q				ACCEPTED	SPECIES	Ctenophthalmus jeanneli Jordan, 1929	Ctenophthalmus	jeanneli				ICZN			
