"TPTdataset","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily","canonicalName"
"BYU",1646,NA,NA,NA,NA,NA,NA,NA,"Ectinorus insignis Beaucournu & GonzlezAcua, 2013",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"insignis",NA,NA,NA,"Beaucournu & GonzlezAcua, 2013",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus insignis"
"BYU",1678,NA,NA,NA,NA,NA,NA,NA,"Ectinorus ixanus (Jordan 1942)",NA,NA,NA,NA,NA,1942,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"ixanus",NA,NA,NA,"(Jordan 1942)",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus ixanus"
"BYU",1762,NA,NA,NA,NA,NA,NA,NA,"Ectinorus lagidium Beaucournu & Gonzlez, 2005",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"lagidium",NA,NA,NA,"Beaucournu & Gonzlez, 2005",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus lagidium"
"BYU",1768,NA,NA,NA,NA,NA,NA,NA,"Ectinorus lareschiae Hastriter & Sage, 2009",NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"lareschiae",NA,NA,NA,"Hastriter & Sage, 2009",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus lareschiae"
"BYU",1798,NA,NA,NA,NA,NA,NA,NA,"Ectinorus levipes (Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,1923,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"levipes",NA,NA,NA,"(Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus levipes"
"BYU",1914,NA,NA,NA,NA,NA,NA,NA,"Ectinorus martini Lewis, 1976",NA,NA,NA,NA,NA,1976,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"martini",NA,NA,NA,"Lewis, 1976",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus martini"
"BYU",1965,NA,NA,NA,NA,NA,NA,NA,"Ectinorus mimacydis Beaucournu & Gallardo, 2004",NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"mimacydis",NA,NA,NA,"Beaucournu & Gallardo, 2004",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus mimacydis"
"BYU",1984,NA,NA,NA,NA,NA,NA,NA,"Ectinorus mondacai Hastriter, 2001",NA,NA,NA,NA,NA,2001,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"mondacai",NA,NA,NA,"Hastriter, 2001",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus mondacai"
"BYU",2001,NA,NA,NA,NA,NA,NA,NA,"Ectinorus morenoi Hastriter & Sage, 2009",NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"morenoi",NA,NA,NA,"Hastriter & Sage, 2009",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus morenoi"
"BYU",2076,NA,NA,NA,NA,NA,NA,NA,"Ectinorus nomisis Smit, 1987",NA,NA,NA,NA,NA,1987,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"nomisis",NA,NA,NA,"Smit, 1987",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus nomisis"
"BYU",2131,NA,NA,NA,NA,NA,NA,NA,"Ectinorus onychius (Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,1923,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"onychius",NA,NA,NA,"(Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus onychius"
"BYU",2203,NA,NA,NA,NA,NA,NA,NA,"Ectinorus pearsoni (Johnson 1957)",NA,NA,NA,NA,NA,1957,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"pearsoni",NA,NA,NA,"(Johnson 1957)",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus pearsoni"
"BYU",2266,NA,NA,NA,NA,NA,NA,NA,"Ectinorus pilosus Beaucournu & CarmenCastro, 2002",NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"pilosus",NA,NA,NA,"Beaucournu & CarmenCastro, 2002",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus pilosus"
"BYU",2282,NA,NA,NA,NA,NA,NA,NA,"Ectinorus polymerus Jordan, 1942",NA,NA,NA,NA,NA,1942,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"polymerus",NA,NA,NA,"Jordan, 1942",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus polymerus"
"BYU",2476,NA,NA,NA,NA,NA,NA,NA,"Ectinorus sentus (Rothschild 1914)",NA,NA,NA,NA,NA,1914,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"sentus",NA,NA,NA,"(Rothschild 1914)",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus sentus"
"BYU",2482,NA,NA,NA,NA,NA,NA,NA,"Ectinorus setosicornis (Jordan 1942)",NA,NA,NA,NA,NA,1942,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"setosicornis",NA,NA,NA,"(Jordan 1942)",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus setosicornis"
"BYU",2511,NA,NA,NA,NA,NA,NA,NA,"Ectinorus simonsi (Rothschild 1904)",NA,NA,NA,NA,NA,1904,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"simonsi",NA,NA,NA,"(Rothschild 1904)",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus simonsi"
"BYU",2569,NA,NA,NA,NA,NA,NA,NA,"Ectinorus spiculatus Hastriter & Sage, 2011",NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"spiculatus",NA,NA,NA,"Hastriter & Sage, 2011",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus spiculatus"
"BYU",2581,NA,NA,NA,NA,NA,NA,NA,"Ectinorus splendidus Smit, 1968",NA,NA,NA,NA,NA,1968,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"splendidus",NA,NA,NA,"Smit, 1968",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus splendidus"
"BYU",2741,NA,NA,NA,NA,NA,NA,NA,"Ectinorus trionyx Jordan, 1942",NA,NA,NA,NA,NA,1942,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"trionyx",NA,NA,NA,"Jordan, 1942",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus trionyx"
"BYU",2780,NA,NA,NA,NA,NA,NA,NA,"Ectinorus uncinatus Beaucournu & Gallardo, 1991",NA,NA,NA,NA,NA,1991,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"uncinatus",NA,NA,NA,"Beaucournu & Gallardo, 1991",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus uncinatus"
"BYU",2786,NA,NA,NA,NA,NA,NA,NA,"Ectinorus uspallatae Beaucournu & Gallardo, 2005",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"uspallatae",NA,NA,NA,"Beaucournu & Gallardo, 2005",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus uspallatae"
"BYU",2819,NA,NA,NA,NA,NA,NA,NA,"Ectinorus viscachae (Wagner 1937)",NA,NA,NA,NA,NA,1937,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"viscachae",NA,NA,NA,"(Wagner 1937)",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Ectinorus viscachae"
"BYU",2088,NA,NA,NA,NA,NA,NA,NA,"Eopsylla nuda Argyropulo, 1946",NA,NA,NA,NA,NA,1946,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Eopsylla",NA,"nuda",NA,NA,NA,"Argyropulo, 1946",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Anomiopsyllinae","Eopsylla nuda"
"BYU",1739,NA,NA,NA,NA,NA,NA,NA,"Eospilopsyllus kobberti Beaucournu & Perrichot, 2012",NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Eospilopsyllus",NA,"kobberti",NA,NA,NA,"Beaucournu & Perrichot, 2012",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea","Spilopsyllinae","Eospilopsyllus kobberti"
"BYU",759,NA,NA,NA,NA,NA,NA,NA,"Epirimia aganippes (Rothschild 1904)",NA,NA,NA,NA,NA,1904,NA,NA,NA,NA,"Siphonaptera","Chimaeropsyllidae","Epirimia",NA,"aganippes",NA,NA,NA,"(Rothschild 1904)",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Epirimiinae","Epirimia aganippes"
"BYU",1069,NA,NA,NA,NA,NA,NA,NA,"Epitedia cavernicola traub, 1957",NA,NA,NA,NA,NA,1957,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Epitedia",NA,"cavernicola",NA,NA,NA,"traub, 1957",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae","Epitedia cavernicola"
"BYU",1368,NA,NA,NA,NA,NA,NA,NA,"Epitedia faceta (Rothschild 1915)",NA,NA,NA,NA,NA,1915,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Epitedia",NA,"faceta",NA,NA,NA,"(Rothschild 1915)",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae","Epitedia faceta"
"BYU",2044,NA,NA,NA,NA,NA,NA,NA,"Epitedia neotomae Jameson, 1946",NA,NA,NA,NA,NA,1946,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Epitedia",NA,"neotomae",NA,NA,NA,"Jameson, 1946",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae","Epitedia neotomae"
"BYU",2439,NA,NA,NA,NA,NA,NA,NA,"Epitedia scapani (Wagner 1936)",NA,NA,NA,NA,NA,1936,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Epitedia",NA,"scapani",NA,NA,NA,"(Wagner 1936)",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae","Epitedia scapani"
"BYU",2584,NA,NA,NA,NA,NA,NA,NA,"Epitedia stanfordi Traub, 1944",NA,NA,NA,NA,NA,1944,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Epitedia",NA,"stanfordi",NA,NA,NA,"Traub, 1944",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae","Epitedia stanfordi"
"BYU",2598,NA,NA,NA,NA,NA,NA,NA,"Epitedia stewarti Hubbard, 1940",NA,NA,NA,NA,NA,1940,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Epitedia",NA,"stewarti",NA,NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae","Epitedia stewarti"
"BYU",2844,NA,NA,NA,NA,NA,NA,NA,"Epitedia wenmanni (Rothschild 1904)",NA,NA,NA,NA,NA,1904,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Epitedia",NA,"wenmanni",NA,NA,NA,"(Rothschild 1904)",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae","Epitedia wenmanni"
"BYU",818,NA,NA,NA,NA,NA,NA,NA,"Eritranis andricus (Jordan 1939)",NA,NA,NA,NA,NA,1939,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Eritranis",NA,"andricus",NA,NA,NA,"(Jordan 1939)",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea","Parapsyllinae","Eritranis andricus"
"BYU",1361,NA,NA,NA,NA,NA,NA,NA,"Ernestinia eximia Smit, 1953",NA,NA,NA,NA,NA,1953,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Ernestinia",NA,"eximia",NA,NA,NA,"Smit, 1953",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Ernestinia eximia"
"BYU",10,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis affinis (Baker 1904)",NA,NA,NA,NA,NA,1904,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis","affinis",NA,NA,"(Baker 1904)",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea","Spilopsyllinae","Euhoplopsyllus glacialis affinis"
"BYU",217,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis exoticus (Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,1923,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis","exoticus",NA,NA,"(Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea","Spilopsyllinae","Euhoplopsyllus glacialis exoticus"
"BYU",226,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis foxi (Ewing 1924)",NA,NA,NA,NA,NA,1924,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis","foxi",NA,NA,"(Ewing 1924)",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea","Spilopsyllinae","Euhoplopsyllus glacialis foxi"
"BYU",247,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis glacialis (Taschenberg 1880)",NA,NA,NA,NA,NA,1880,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis","glacialis",NA,NA,"(Taschenberg 1880)",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea","Spilopsyllinae","Euhoplopsyllus glacialis glacialis"
"BYU",365,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis lynx (Baker 1904)",NA,NA,NA,NA,NA,1904,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis","lynx",NA,NA,"(Baker 1904)",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea","Spilopsyllinae","Euhoplopsyllus glacialis lynx"
"BYU",484,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis profugus (Jordan 1925)",NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis","profugus",NA,NA,"(Jordan 1925)",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea","Spilopsyllinae","Euhoplopsyllus glacialis profugus"
"BYU",814,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus andensis (Jordan 1933)",NA,NA,NA,NA,NA,1933,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"andensis",NA,NA,NA,"(Jordan 1933)",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea","Spilopsyllinae","Euhoplopsyllus andensis"
"BYU",1463,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea","Spilopsyllinae","Euhoplopsyllus glacialis"
"BYU",1897,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus manconis (Jordan 1950)",NA,NA,NA,NA,NA,1950,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"manconis",NA,NA,NA,"(Jordan 1950)",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea","Spilopsyllinae","Euhoplopsyllus manconis"
"BYU",1199,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus cyrturus (Jordan 1929)",NA,NA,NA,NA,NA,1929,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"cyrturus",NA,NA,NA,"(Jordan 1929)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Eumolpianus cyrturus"
"BYU",1348,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eumolpi (Rothschild 1905)",NA,NA,NA,NA,NA,1905,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"eumolpi",NA,NA,NA,"(Rothschild 1905)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Eumolpianus eumolpi"
"BYU",1351,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eutamiadis (Augustson 1942)",NA,NA,NA,NA,NA,1942,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"eutamiadis",NA,NA,NA,"(Augustson 1942)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Eumolpianus eutamiadis"
"BYU",1405,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus fornacis (Jordan 1937)",NA,NA,NA,NA,NA,1937,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"fornacis",NA,NA,NA,"(Jordan 1937)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Eumolpianus fornacis"
"BYU",2135,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus orarius (Johnson 1961)",NA,NA,NA,NA,NA,1961,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"orarius",NA,NA,NA,"(Johnson 1961)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Eumolpianus orarius"
"BYU",2281,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus polumas (Traub & Johnson 1952)",NA,NA,NA,NA,NA,1952,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"polumas",NA,NA,NA,"(Traub & Johnson 1952)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Eumolpianus polumas"
"BYU",2832,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus wallowensis (Hubbard 1950)",NA,NA,NA,NA,NA,1950,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"wallowensis",NA,NA,NA,"(Hubbard 1950)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Eumolpianus wallowensis"
"BYU",1076,NA,NA,NA,NA,NA,NA,NA,"Farhangia celebensis (Ewing 1924)",NA,NA,NA,NA,NA,1924,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Farhangia",NA,"celebensis",NA,NA,NA,"(Ewing 1924)",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Farhangia celebensis"
"BYU",2340,NA,NA,NA,NA,NA,NA,NA,"Farhangia quattuordecimdentata Mardon & Durden, 2003",NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Farhangia",NA,"quattuordecimdentata",NA,NA,NA,"Mardon & Durden, 2003",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Farhangia quattuordecimdentata"
"BYU",2449,NA,NA,NA,NA,NA,NA,NA,"Farhangia sciuri (Ewing 1924)",NA,NA,NA,NA,NA,1924,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Farhangia",NA,"sciuri",NA,NA,NA,"(Ewing 1924)",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Farhangia sciuri"
"BYU",2462,NA,NA,NA,NA,NA,NA,NA,"Farhangia sedecimdentata Mardon & Durden, 2003",NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Farhangia",NA,"sedecimdentata",NA,NA,NA,"Mardon & Durden, 2003",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Farhangia sedecimdentata"
"BYU",1583,NA,NA,NA,NA,NA,NA,NA,"Foxella hoogstraali traub, 1950",NA,NA,NA,NA,NA,1950,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Foxella",NA,"hoogstraali",NA,NA,NA,"traub, 1950",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Dactylopsyllinae","Foxella hoogstraali"
"BYU",1619,NA,NA,NA,NA,NA,NA,NA,"Foxella ignota (Baker 1895)",NA,NA,NA,NA,NA,1895,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Foxella",NA,"ignota",NA,NA,NA,"(Baker 1895)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Dactylopsyllinae","Foxella ignota"
"BYU",1950,NA,NA,NA,NA,NA,NA,NA,"Foxella mexicana I Fox, 1939",NA,NA,NA,NA,NA,1939,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Foxella",NA,"mexicana",NA,NA,NA,"I Fox, 1939",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Dactylopsyllinae","Foxella mexicana"
"BYU",15,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla frontalis alatau Fedina, 1946",NA,NA,NA,NA,NA,1946,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"frontalis","alatau",NA,NA,"Fedina, 1946",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae","Frontopsylla frontalis alatau"
"BYU",77,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla frontalis baibacina Ji, 1979",NA,NA,NA,NA,NA,1979,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"frontalis","baibacina",NA,NA,"Ji, 1979",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae","Frontopsylla frontalis baibacina"
"BYU",78,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla frontalis baikal Ioff, 1946",NA,NA,NA,NA,NA,1946,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"frontalis","baikal",NA,NA,"Ioff, 1946",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae","Frontopsylla frontalis baikal"
"BYU",104,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla spadix borealosichuana Liu & Zhai, 1986",NA,NA,NA,NA,NA,1986,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"spadix","borealosichuana",NA,NA,"Liu & Zhai, 1986",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae","Frontopsylla spadix borealosichuana"
"BYU",105,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla nakagawai borealosinica Liu, Wu & Chang, 1986",NA,NA,NA,NA,NA,1986,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"nakagawai","borealosinica",NA,NA,"Liu, Wu & Chang, 1986",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae","Frontopsylla nakagawai borealosinica"
"BYU",107,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla elata botis Jordan, 1929",NA,NA,NA,NA,NA,1929,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"elata","botis",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae","Frontopsylla elata botis"
"BYU",126,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla elata caucasica Ioff & Argyropulo, 1934",NA,NA,NA,NA,NA,1934,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"elata","caucasica",NA,NA,"Ioff & Argyropulo, 1934",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae","Frontopsylla elata caucasica"
"BYU",190,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla frontalis dubiosa Ioff, 1946",NA,NA,NA,NA,NA,1946,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"frontalis","dubiosa",NA,NA,"Ioff, 1946",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae","Frontopsylla frontalis dubiosa"
"BYU",197,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla elata elata (Jordan & Rothschild 1915)",NA,NA,NA,NA,NA,1915,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"elata","elata",NA,NA,"(Jordan & Rothschild 1915)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae","Frontopsylla elata elata"
"BYU",198,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla elatoides elatoides Wagner, 1928",NA,NA,NA,NA,NA,1928,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"elatoides","elatoides",NA,NA,"Wagner, 1928",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae","Frontopsylla elatoides elatoides"
