TPTdataset,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,infraorder,superfamily,subfamily,canonicalName,dupe_dataset,reason
BYU,3020,,,,,,,,Macropsylla,,,,,,,,,,,Siphonaptera,Hystrichopsyllidae,Macropsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Macropsyllinae,Macropsylla,,FALSE
BYU,3021,,,,,,,,Macroscelidopsylla,,,,,,,,,,,Siphonaptera,Chimaeropsyllidae,Macroscelidopsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Epirimiinae,Macroscelidopsylla,,FALSE
BYU,3022,,,,,,,,Macrostylophora  0,,,,,,1929,,,,,Siphonaptera,Ceratophyllidae,Macrostylophora,,,,,,0,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Macrostylophora,,FALSE
BYU,3023,,,,,,,,Malacopsylla,,,,,,,,,,,Siphonaptera,Malacopsyllidae,Malacopsylla,,,,,,,,,,,,Pulicomorpha,Malacopsylloidea ,,Malacopsylla,,FALSE
BYU,3024,,,,,,,,Malaraeus,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Malaraeus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Malaraeus,,FALSE
BYU,3025,,,,,,,,Margopsylla,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Margopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Margopsylla,,FALSE
BYU,3026,,,,,,,,Medwayella,,,,,,,,,,,Siphonaptera,Stivaliidae,Medwayella,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Medwayella,,FALSE
BYU,3027,,,,,,,,Megabothris,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Megabothris,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Megabothris,,FALSE
BYU,3028,,,,,,,,Megarthroglossus,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Megarthroglossus,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Anomiopsyllinae,Megarthroglossus,,FALSE
BYU,3029,,,,,,,,Megathoracipsylla,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Megathoracipsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Megathoracipsylla,,FALSE
BYU,3030,,,,,,,,Meringis,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Meringis,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Neopsyllinae,Meringis,,FALSE
BYU,3031,,,,,,,,Mesopsylla,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Mesopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Mesopsylla,,FALSE
BYU,3032,,,,,,,,Metastivalius,,,,,,,,,,,Siphonaptera,Stivaliidae,Metastivalius,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Metastivalius,,FALSE
BYU,3033,,,,,,,,Minyctenopsyllus,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Minyctenopsyllus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Minyctenopsyllus,,FALSE
BYU,3034,,,,,,,,Mioctenopsylla,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Mioctenopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Mioctenopsylla,,FALSE
BYU,3035,,,,,,,,Mitchella,,,,,,,,,,,Siphonaptera,Ischnopsyllidae,Mitchella,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllinae,Mitchella,,FALSE
BYU,3036,,,,,,,,Moeopsylla,,,,,,,,,,,Siphonaptera,Pulicidae,Moeopsylla,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,Moeopsyllinae,Moeopsylla,,FALSE
BYU,3037,,,,,,,,Monopsyllus,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Monopsyllus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Monopsyllus,,FALSE
BYU,3038,,,,,,,,Muesebeckella,,,,,,,,,,,Siphonaptera,Stivaliidae,Muesebeckella,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Muesebeckella,,FALSE
BYU,3039,,,,,,,,Musserellus,,,,,,,,,,,Siphonaptera,Stivaliidae,Musserellus,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Musserellus,,FALSE
BYU,3040,,,,,,,,Myodopsylla,,,,,,,,,,,Siphonaptera,Ischnopsyllidae,Myodopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllinae,Myodopsylla,,FALSE
BYU,3041,,,,,,,,Myoxopsylla,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Myoxopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Myoxopsylla,,FALSE
BYU,3042,,,,,,,,Nearctopsylla,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Nearctopsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Rhadinopsyllinae,Nearctopsylla,,FALSE
BYU,3043,,,,,,,,Neopsylla,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Neopsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Neopsyllinae,Neopsylla,,FALSE
BYU,3044,,,,,,,,Neotropsylla,,,,,,,,,,,Siphonaptera,Rhopalopsyllidae,Neotropsylla,,,,,,,,,,,,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllinae,Neotropsylla,,FALSE
BYU,3045,,,,,,,,Neotunga,,,,,,,,,,,Siphonaptera,Tungidae,Neotunga,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,,Neotunga,,FALSE
BYU,3046,,,,,,,,Neotyphloceras,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Neotyphloceras,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Neotyphloceras,,FALSE
BYU,3047,,,,,,,,Nesolagobius,,,,,,,,,,,Siphonaptera,Pulicidae,Nesolagobius,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,Archaeopsyllinae,Nesolagobius,,FALSE
BYU,3048,,,,,,,,Nestivalius,,,,,,,,,,,Siphonaptera,Stivaliidae,Nestivalius,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Nestivalius,,FALSE
BYU,3049,,,,,,,,Nosopsyllus,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Nosopsyllus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Nosopsyllus,,FALSE
BYU,3050,,,,,,,,Notiopsylla,,,,,,,,,,,Siphonaptera,Pygiopsyllidae,Notiopsylla,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Notiopsylla,,FALSE
BYU,3051,,,,,,,,Nycteridopsylla,,,,,,,,,,,Siphonaptera,Ischnopsyllidae,Nycteridopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllinae,Nycteridopsylla,,FALSE
BYU,3052,,,,,,,,Obtusifrontia,,,,,,,,,,,Siphonaptera,Stivaliidae,Obtusifrontia,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Obtusifrontia,,FALSE
BYU,3053,,,,,,,,Ochotonobius,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Ochotonobius,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Ochotonobius,,FALSE
BYU,3054,,,,,,,,Odontopsyllus,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Odontopsyllus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Odontopsyllus,,FALSE
BYU,3055,,,,,,,,Ophthalmopsylla,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Ophthalmopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Ophthalmopsylla,,FALSE
BYU,3056,,,,,,,,Opisodasys,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Opisodasys,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Opisodasys,,FALSE
BYU,3057,,,,,,,,Orchopeas,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Orchopeas,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Orchopeas,,FALSE
BYU,3058,,,,,,,,Ornithophaga,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Ornithophaga,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Ornithophaga,,FALSE
BYU,3059,,,,,,,,Ornithopsylla,,,,,,,,,,,Siphonaptera,Pulicidae,Ornithopsylla,,,,,,,,,,,,Pulicomorpha,Pulicoidea,Spilopsyllinae,Ornithopsylla,,FALSE
BYU,3060,,,,,,,,Oropsylla,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Oropsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Oropsylla,,FALSE
BYU,3061,,,,,,,,Orthopsylloides,,,,,,,,,,,Siphonaptera,Stivaliidae,Orthopsylloides,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Orthopsylloides,,FALSE
BYU,3062,,,,,,,,Oxyparius,,,,,,,,,,,Siphonaptera,Ischnopsyllidae,Oxyparius,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllinae,Oxyparius,,FALSE
BYU,3063,,,,,,,,Pagipsylla,,,,,,,,,,,Siphonaptera,Pygiopsyllidae,Pagipsylla,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Pagipsylla,,FALSE
BYU,3064,,,,,,,,Palaeopsylla,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Palaeopsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Palaeopsylla,,FALSE
BYU,3065,,,,,,,,Papuapsylla,,,,,,,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla,,FALSE
BYU,3066,,,,,,,,Paraceras,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras,,FALSE
BYU,3067,,,,,,,,Paractenopsyllus,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus,,FALSE
BYU,3068,,,,,,,,Paradoxopsyllus,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus,,FALSE
BYU,3069,,,,,,,,Paramonopsyllus,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Paramonopsyllus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paramonopsyllus,,FALSE
BYU,3070,,,,,,,,Paraneopsylla,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Paraneopsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Neopsyllinae,Paraneopsylla,,FALSE
BYU,3071,,,,,,,,Parapsyllus,,,,,,,,,,,Siphonaptera,Rhopalopsyllidae,Parapsyllus,,,,,,,,,,,,Pulicomorpha,Malacopsylloidea ,Parapsyllinae,Parapsyllus,,FALSE
BYU,3072,,,,,,,,Parapulex,,,,,,,,,,,Siphonaptera,Pulicidae,Parapulex,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,Spilopsyllinae,Parapulex,,FALSE
BYU,3073,,,,,,,,Parastivalius,,,,,,,,,,,Siphonaptera,Stivaliidae,Parastivalius,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Parastivalius,,FALSE
BYU,3074,,,,,,,,Parathrassis,,,,,,,,,,,Siphonaptera,Stivaliidae,Parathrassis,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Parathrassis,,FALSE
BYU,3075,,,,,,,,Paratyphloceras,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Paratyphloceras,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Rhadinopsyllinae,Paratyphloceras,,FALSE
BYU,3076,,,,,,,,Pariodontis,,,,,,,,,,,Siphonaptera,Pulicidae,Pariodontis,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,Spilopsyllinae,Pariodontis,,FALSE
BYU,3077,,,,,,,,Peromyscopsylla,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Peromyscopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Peromyscopsylla,,FALSE
BYU,3078,,,,,,,,Phacopsylla,,,,,,,,,,,Siphonaptera,Pulicidae,Phacopsylla,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,,Phacopsylla,,FALSE
BYU,3079,,,,,,,,Phaenopsylla,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Phaenopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Phaenopsylla,,FALSE
BYU,3080,,,,,,,,Phalacropsylla,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Phalacropsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Neopsyllinae,Phalacropsylla,,FALSE
BYU,3081,,,,,,,,Phthiropsylla,,,,,,,,,,,Siphonaptera,Malacopsyllidae,Phthiropsylla,,,,,,,,,,,,Pulicomorpha,Malacopsylloidea ,,Phthiropsylla,,FALSE
BYU,3082,,,,,,,,Pleochaetis,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Pleochaetis,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Pleochaetis,,FALSE
BYU,3083,,,,,,,,Plocopsylla,,,,,,,,,,,Siphonaptera,Stephanocircidae,Plocopsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Stephanocircidoidea,Craneopsyllinae,Plocopsylla,,FALSE
BYU,3084,,,,,,,,Plusaetis,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Plusaetis,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Plusaetis,,FALSE
BYU,3085,,,,,,,,Polygenis,,,,,,,,,,,Siphonaptera,Rhopalopsyllidae,Polygenis,,,,,,,,,,,,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllinae,Polygenis,,FALSE
BYU,3086,,,,,,,,Porribius,,,,,,,,,,,Siphonaptera,Ischnopsyllidae,Porribius,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllinae,Porribius,,FALSE
BYU,3087,,,,,,,,Praopsylla,,,,,,,,,,,Siphonaptera,Chimaeropsyllidae,Praopsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Chiastopsyllinae,Praopsylla,,FALSE
BYU,3088,,,,,,,,Procaviopsylla,,,,,,,,,,,Siphonaptera,Pulicidae,Procaviopsylla,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,Spilopsyllinae,Procaviopsylla,,FALSE
BYU,3089,,,,,,,,Psittopsylla,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Psittopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Psittopsylla,,FALSE
BYU,3090,,,,,,,,Ptilopsylla,,,,,,,,,,,Siphonaptera,Ischnopsyllidae,Ptilopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllinae,Ptilopsylla,,FALSE
BYU,3091,,,,,,,,Pulex,,,,,,,,,,,Siphonaptera,Pulicidae,Pulex,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,Pulicinae,Pulex,,FALSE
BYU,3092,,,,,,,,Pulicella,,,,,,,,,,,Siphonaptera,Pulicidae,Pulicella,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,Spilopsyllinae,Pulicella,,FALSE
BYU,3093,,,,,,,,Pygiopsylla,,,,,,,,,,,Siphonaptera,Pygiopsyllidae,Pygiopsylla,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Pygiopsylla,,FALSE
BYU,3094,,,,,,,,Rectidigitus,,,,,,,,,,,Siphonaptera,Stivaliidae,Rectidigitus,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Rectidigitus,,FALSE
BYU,3097,,,,,,,,Rhinolophopsylla,,,,,,,,,,,Siphonaptera,Ischnopsyllidae,Rhinolophopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllinae,Rhinolophopsylla,,FALSE
BYU,3098,,,,,,,,Rhopalopsyllus,,,,,,,,,,,Siphonaptera,Rhopalopsyllidae,Rhopalopsyllus,,,,,,,,,,,,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllinae,Rhopalopsyllus,,FALSE
BYU,3099,,,,,,,,Rosickyiana,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Rosickyiana,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Rosickyiana,,FALSE
BYU,3100,,,,,,,,Rostropsylla,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Rostropsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Rostropsylla,,FALSE
BYU,3101,,,,,,,,Rothschildiana,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Rothschildiana,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Neopsyllinae,Rothschildiana,,FALSE
BYU,3102,,,,,,,,Rothschildopsylla,,,,,,,,,,,Siphonaptera,Ischnopsyllidae,Rothschildopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllinae,Rothschildopsylla,,FALSE
BYU,3103,,,,,,,,Rowleyella,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Rowleyella,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Rowleyella,,FALSE
BYU,3104,,,,,,,,Scolopsyllus,,,,,,,,,,,Siphonaptera,Rhopalopsyllidae,Scolopsyllus,,,,,,,,,,,,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllinae,Scolopsyllus,,FALSE
BYU,3105,,,,,,,,Serendipsylla,,,,,,,,,,,Siphonaptera,Ischnopsyllidae,Serendipsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllinae,Serendipsylla,,FALSE
BYU,3106,,,,,,,,Sigmactenus,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Sigmactenus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Sigmactenus,,FALSE
BYU,3107,,,,,,,,Smitella,,,,,,,,,,,Siphonaptera,Stivaliidae,Smitella,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Smitella,,FALSE
BYU,3108,,,,,,,,Smitipsylla,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Smitipsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Smitipsylla,,FALSE
BYU,3109,,,,,,,,Sphinctopsylla,,,,,,,,,,,Siphonaptera,Stephanocircidae,Sphinctopsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Stephanocircidoidea,Craneopsyllinae,Sphinctopsylla,,FALSE
BYU,3110,,,,,,,,Spicata,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Spicata,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Dactylopsyllinae,Spicata,,FALSE
BYU,3111,,,,,,,,Spilosyllus,,,,,,,,,,,Siphonaptera,Pulicidae,Spilosyllus,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,Spilopsyllinae,Spilosyllus,,FALSE
BYU,3112,,,,,,,,Spuropsylla,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Spuropsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Spuropsylla,,FALSE
BYU,3113,,,,,,,,Stenischia,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Stenischia,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Rhadinopsyllinae,Stenischia,,FALSE
BYU,3114,,,,,,,,Stenistomera,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Stenistomera,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Anomiopsyllinae,Stenistomera,,FALSE
BYU,3115,,,,,,,,Stenoponia,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Stenoponia,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Stenoponiinae,Stenoponia,,FALSE
BYU,3116,,,,,,,,Stephanocircus,,,,,,,,,,,Siphonaptera,Stephanocircidae,Stephanocircus,,,,,,,,,,,,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircinae,Stephanocircus,,FALSE
BYU,3117,,,,,,,,Stephanopsylla,,,,,,,,,,,Siphonaptera,Hystrichopsyllidae,Stephanopsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Macropsyllinae,Stephanopsylla,,FALSE
BYU,3118,,,,,,,,Sternopsylla,,,,,,,,,,,Siphonaptera,Ischnopsyllidae,Sternopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllinae,Sternopsylla,,FALSE
BYU,3119,,,,,,,,Stivalius,,,,,,,,,,,Siphonaptera,Stivaliidae,Stivalius,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Stivalius,,FALSE
BYU,3120,,,,,,,,Strepsylla,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Strepsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Neopsyllinae,Strepsylla,,FALSE
BYU,3121,,,,,,,,Striopsylla,,,,,,,,,,,Siphonaptera,Stivaliidae,Striopsylla,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Striopsylla,,FALSE
BYU,3122,,,,,,,,Syngenopsyllus,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Syngenopsyllus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Syngenopsyllus,,FALSE
BYU,3123,,,,,,,,Synopsyllus,,,,,,,,,,,Siphonaptera,Pulicidae,Synopsyllus,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,Spilopsyllinae,Synopsyllus,,FALSE
BYU,3124,,,,,,,,Synosternus,,,,,,,,,,,Siphonaptera,Pulicidae,Synosternus,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,Spilopsyllinae,Synosternus,,FALSE
BYU,3125,,,,,,,,Tamiophila,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Tamiophila,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Neopsyllinae,Tamiophila,,FALSE
BYU,3126,,,,,,,,Tarsopsylla,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Tarsopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Tarsopsylla,,FALSE
BYU,3127,,,,,,,,Tetrapsyllus,,,,,,,,,,,Siphonaptera,Rhopalopsyllidae,Tetrapsyllus,,,,,,,,,,,,Pulicomorpha,Malacopsylloidea ,Parapsyllinae,Tetrapsyllus,,FALSE
BYU,3128,,,,,,,,Thaumapsylla,,,,,,,,,,,Siphonaptera,Ischnopsyllidae,Thaumapsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Thaumapsyllinae,Thaumapsylla,,FALSE
BYU,3129,,,,,,,,Thrassis,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Thrassis,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Thrassis,,FALSE
BYU,3130,,,,,,,,Tiamastus,,,,,,,,,,,Siphonaptera,Rhopalopsyllidae,Tiamastus,,,,,,,,,,,,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllinae,Tiamastus,,FALSE
BYU,3131,,,,,,,,Tiarapsylla,,,,,,,,,,,Siphonaptera,Stephanocircidae,Tiarapsylla,,,,,,,,,,,,Hystrichopsyllomorpha,Stephanocircidoidea,Craneopsyllinae,Tiarapsylla,,FALSE
BYU,3132,,,,,,,,Tiflovia,,,,,,,,,,,Siphonaptera,Stivaliidae,Tiflovia,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Tiflovia,,FALSE
BYU,3133,,,,,,,,Traubella,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Traubella,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Traubella,,FALSE
BYU,3134,,,,,,,,Traubia,,,,,,,,,,,Siphonaptera,Stivaliidae,Traubia,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Traubia,,FALSE
BYU,3135,,,,,,,,Trichopsylloides,,,,,,,,,,,Siphonaptera,Ctenophthalmidae,Trichopsylloides,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Rhadinopsyllinae,Trichopsylloides,,FALSE
BYU,3136,,,,,,,,Trochilopsylla,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Trochilopsylla,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Trochilopsylla,,FALSE
BYU,3137,,,,,,,,Tsaractenus,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Tsaractenus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Tsaractenus,,FALSE
BYU,3138,,,,,,,,Tunga,,,,,,,,,,,Siphonaptera,Tungidae,Tunga,,,,,,,,,,,,Pulicomorpha,Pulicoidea  ,,Tunga,,FALSE
BYU,3139,,,,,,,,Typhloceras,,,,,,,,,,,Siphonaptera,Hystrichopsyllidae,Typhloceras,,,,,,,,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Hystrichopsyllinae,Typhloceras,,FALSE
BYU,3140,,,,,,,,Typhlomyopsyllus,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Typhlomyopsyllus,,,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Typhlomyopsyllus,,FALSE
BYU,3141,,,,,,,,Uropsylla,,,,,,,,,,,Siphonaptera,Lycopsyllidae,Uropsylla,,,,,,,,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Uropsylla,,FALSE
